image_path,true_celebrity,predicted_celebrity,confidence,correct,model
images - 2025-07-22T154439.547.jpeg,henrygolding,henrygolding,0.1302745,True,CurricularFace
images - 2025-07-22T154439.383.jpeg,henrygolding,henrygolding,0.12926804,True,CurricularFace
download (18).jpeg,henrygolding,henrygolding,0.13042066,True,CurricularFace
images - 2025-07-22T154439.072.jpeg,henrygolding,henrygolding,0.11964599,True,CurricularFace
images - 2025-07-22T154439.226.jpeg,henrygolding,yangmi,0.117500775,False,CurricularFace
images - 2025-07-22T154439.359.jpeg,henrygolding,henrygolding,0.13022594,True,CurricularFace
download (9).jpeg,henrygolding,henrygolding,0.12492241,True,CurricularFace
download (11).jpeg,henrygolding,henrygolding,0.12195453,True,CurricularFace
images - 2025-07-22T154439.529.jpeg,henrygolding,sitinurhaliza,0.14150803,False,CurricularFace
images (59).jpeg,henrygolding,henrygolding,0.13010421,True,CurricularFace
images - 2025-07-22T154439.198.jpeg,henrygolding,henrygolding,0.12241927,True,CurricularFace
ronny-chieng-martial-arts-comedy-film-project-696x442.jpg,ronnychieng,sitinurhaliza,0.14918207,False,CurricularFace
Ronny-Chieng-1.jpg,ronnychieng,sitinurhaliza,0.120982654,False,CurricularFace
maxresdefault (1).jpg,ronnychieng,sitinurhaliza,0.6797428,False,CurricularFace
images (20).jpeg,ronnychieng,henrygolding,0.12559412,False,CurricularFace
images - 2025-07-22T154841.136.jpeg,ronnychieng,henrygolding,0.13018833,False,CurricularFace
images (7).jpeg,ronnychieng,sitinurhaliza,0.61650014,False,CurricularFace
images (43).jpeg,ronnychieng,sitinurhaliza,0.1570696,False,CurricularFace
images - 2025-07-22T154841.130.jpeg,ronnychieng,sitinurhaliza,0.59473747,False,CurricularFace
images (38).jpeg,ronnychieng,henrygolding,0.13022062,False,CurricularFace
images (15).jpeg,ronnychieng,henrygolding,0.12926547,False,CurricularFace
download (5).jpeg,ronnychieng,henrygolding,0.13013278,False,CurricularFace
images - 2025-07-22T154841.440.jpeg,ronnychieng,sitinurhaliza,0.13473372,False,CurricularFace
images (96).jpeg,ronnychieng,henrygolding,0.13000877,False,CurricularFace
images (70).jpeg,ronnychieng,sitinurhaliza,0.24177979,False,CurricularFace
download (9).jpeg,ronnychieng,henrygolding,0.12168513,False,CurricularFace
images (89).jpeg,ronnychieng,henrygolding,0.12948242,False,CurricularFace
images - 2025-07-22T154841.120.jpeg,ronnychieng,sitinurhaliza,0.1463612,False,CurricularFace
images - 2025-07-22T154841.350.jpeg,ronnychieng,henrygolding,0.13005868,False,CurricularFace
GONG-LI_Head-of-Jury-for-the-55th-GHA-e1531859364238.jpg,gongli,henrygolding,0.12998646,False,CurricularFace
hq720.jpg,gongli,henrygolding,0.12993705,False,CurricularFace
250px-Gong_Li_Cannes_2011.jpg,gongli,sitinurhaliza,0.13859622,False,CurricularFace
001ec9790963150dec6d00.jpg,gongli,henrygolding,0.1298895,False,CurricularFace
images - 2025-07-22T155411.111.jpeg,gongli,henrygolding,0.12735307,False,CurricularFace
images - 2025-07-22T155411.098.jpeg,gongli,henrygolding,0.12907338,False,CurricularFace
images (27).jpeg,gongli,henrygolding,0.12445705,False,CurricularFace
images - 2025-07-22T155411.125.jpeg,gongli,sitinurhaliza,0.20576456,False,CurricularFace
images - 2025-07-22T155411.288.jpeg,gongli,henrygolding,0.13033743,False,CurricularFace
images - 2025-07-22T155411.116.jpeg,gongli,henrygolding,0.1272978,False,CurricularFace
images - 2025-07-22T155411.131.jpeg,gongli,henrygolding,0.123849824,False,CurricularFace
download (7).jpeg,gongli,henrygolding,0.13004524,False,CurricularFace
images (6).jpeg,gongli,sitinurhaliza,0.11880842,False,CurricularFace
download (11).jpeg,gongli,henrygolding,0.13022698,False,CurricularFace
images (37).jpeg,gongli,henrygolding,0.12987082,False,CurricularFace
images - 2025-07-22T155411.369.jpeg,gongli,henrygolding,0.13032317,False,CurricularFace
09ca4912922019f7ac585b75c65fa134.jpg,yangmi,henrygolding,0.13012944,False,CurricularFace
images - 2025-07-22T165147.336.jpeg,yangmi,henrygolding,0.12926506,False,CurricularFace
images - 2025-07-22T165147.948.jpeg,yangmi,henrygolding,0.12749468,False,CurricularFace
download (6).jpeg,yangmi,henrygolding,0.117407106,False,CurricularFace
images - 2025-07-22T165147.444.jpeg,yangmi,henrygolding,0.12976861,False,CurricularFace
images (87).jpeg,yangmi,henrygolding,0.12757695,False,CurricularFace
download (10).jpeg,yangmi,henrygolding,0.13018249,False,CurricularFace
download (22).jpeg,yangmi,henrygolding,0.12975778,False,CurricularFace
images - 2025-07-22T165147.029.jpeg,yangmi,henrygolding,0.12719548,False,CurricularFace
images (33).jpeg,yangmi,sitinurhaliza,0.12144092,False,CurricularFace
images - 2025-07-22T165147.932.jpeg,yangmi,henrygolding,0.13013881,False,CurricularFace
images - 2025-07-22T165147.196.jpeg,yangmi,henrygolding,0.12855184,False,CurricularFace
images - 2025-07-22T165147.907.jpeg,yangmi,henrygolding,0.12170328,False,CurricularFace
images - 2025-07-22T165147.146.jpeg,yangmi,henrygolding,0.13004641,False,CurricularFace
images - 2025-07-22T165147.060.jpeg,yangmi,henrygolding,0.13014956,False,CurricularFace
images - 2025-07-22T165147.239.jpeg,yangmi,henrygolding,0.13018435,False,CurricularFace
images - 2025-07-22T165147.911.jpeg,yangmi,henrygolding,0.1303836,False,CurricularFace
images - 2025-07-22T165147.205.jpeg,yangmi,henrygolding,0.12848687,False,CurricularFace
images - 2025-07-22T165147.145.jpeg,yangmi,henrygolding,0.1301594,False,CurricularFace
download (9).jpeg,yangmi,henrygolding,0.12861736,False,CurricularFace
download (20).jpeg,yangmi,henrygolding,0.12634407,False,CurricularFace
images (2).jpeg,yangmi,henrygolding,0.11905273,False,CurricularFace
images - 2025-07-22T165146.881.jpeg,yangmi,henrygolding,0.12572473,False,CurricularFace
images (93).jpeg,yangmi,sitinurhaliza,0.1325995,False,CurricularFace
images (60).jpeg,yangmi,sitinurhaliza,0.19847834,False,CurricularFace
images - 2025-07-22T165146.930.jpeg,yangmi,henrygolding,0.1301717,False,CurricularFace
dd259ba8-c64c-11ea-86df-6d561651b5f4_image_hires_182236.jpg,priyankachopra,henrygolding,0.1300284,False,CurricularFace
Priyanka-Chopra-on-straddling-Bollywood-and-Hollywood-To-be-able-to-work-in-two-of-the-largest-film-industries-in-the-world….jpg,priyankachopra,henrygolding,0.12852708,False,CurricularFace
images - 2025-07-22T160420.760.jpeg,priyankachopra,sitinurhaliza,0.1184474,False,CurricularFace
images - 2025-07-22T160420.982.jpeg,priyankachopra,henrygolding,0.13003549,False,CurricularFace
images (47).jpeg,priyankachopra,sitinurhaliza,0.118289515,False,CurricularFace
download (6).jpeg,priyankachopra,sitinurhaliza,0.17359422,False,CurricularFace
images - 2025-07-22T160420.629.jpeg,priyankachopra,henrygolding,0.13022508,False,CurricularFace
images (3).jpeg,priyankachopra,henrygolding,0.1302286,False,CurricularFace
images (85).jpeg,priyankachopra,henrygolding,0.122285955,False,CurricularFace
images - 2025-07-22T160420.370.jpeg,priyankachopra,henrygolding,0.12960632,False,CurricularFace
images (15).jpeg,priyankachopra,henrygolding,0.1300901,False,CurricularFace
images (82).jpeg,priyankachopra,henrygolding,0.12867907,False,CurricularFace
download (17).jpeg,priyankachopra,henrygolding,0.123066925,False,CurricularFace
images - 2025-07-22T160420.614.jpeg,priyankachopra,henrygolding,0.13011116,False,CurricularFace
download (16).jpeg,priyankachopra,henrygolding,0.12985823,False,CurricularFace
images - 2025-07-22T160420.770.jpeg,priyankachopra,henrygolding,0.12992527,False,CurricularFace
images (32).jpeg,priyankachopra,henrygolding,0.12148881,False,CurricularFace
images - 2025-07-22T160420.627.jpeg,priyankachopra,henrygolding,0.1289052,False,CurricularFace
images (37).jpeg,priyankachopra,henrygolding,0.12641329,False,CurricularFace
images (60).jpeg,priyankachopra,sitinurhaliza,0.54646647,False,CurricularFace
images (8).jpeg,priyankachopra,henrygolding,0.12995529,False,CurricularFace
images - 2025-07-22T160420.759.jpeg,priyankachopra,henrygolding,0.13020235,False,CurricularFace
Irrfan-Khan-1-2024-04-c1507bcf500dd70d642d0b363464406b.jpg,irrfankhan,sitinurhaliza,0.18642332,False,CurricularFace
maxresdefault.jpg,irrfankhan,sitinurhaliza,0.13233265,False,CurricularFace
irrfan-khan-dead.jpg,irrfankhan,sitinurhaliza,0.45062563,False,CurricularFace
d1d32f46d80205a1a504580779c886bc.jpg,irrfankhan,henrygolding,0.12747422,False,CurricularFace
irrfan-khan_640x480_81495104135.jpg,irrfankhan,henrygolding,0.12997635,False,CurricularFace
Irrfan_Khan_May_2015_(cropped).jpg,irrfankhan,henrygolding,0.12950075,False,CurricularFace
images - 2025-07-22T160126.925.jpeg,irrfankhan,henrygolding,0.1299718,False,CurricularFace
images - 2025-07-22T160126.586.jpeg,irrfankhan,henrygolding,0.12927073,False,CurricularFace
images - 2025-07-22T160126.815.jpeg,irrfankhan,henrygolding,0.13024978,False,CurricularFace
images - 2025-07-22T160126.892.jpeg,irrfankhan,henrygolding,0.13015106,False,CurricularFace
download (22).jpeg,irrfankhan,henrygolding,0.13025372,False,CurricularFace
images - 2025-07-22T160127.114.jpeg,irrfankhan,henrygolding,0.1302806,False,CurricularFace
images - 2025-07-22T160126.752.jpeg,irrfankhan,henrygolding,0.1190709,False,CurricularFace
images - 2025-07-22T160126.988.jpeg,irrfankhan,henrygolding,0.1303899,False,CurricularFace
images - 2025-07-22T160126.917.jpeg,irrfankhan,sitinurhaliza,0.12266018,False,CurricularFace
images (1).jpeg,irrfankhan,sitinurhaliza,0.92382765,False,CurricularFace
images - 2025-07-22T160126.921.jpeg,irrfankhan,sitinurhaliza,0.1290166,False,CurricularFace
images (24).jpeg,irrfankhan,henrygolding,0.1294913,False,CurricularFace
images - 2025-07-22T160126.916.jpeg,irrfankhan,henrygolding,0.12723891,False,CurricularFace
images - 2025-07-22T160126.816.jpeg,irrfankhan,sitinurhaliza,0.11941526,False,CurricularFace
images (75).jpeg,irrfankhan,henrygolding,0.13021435,False,CurricularFace
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,henrygolding,0.12880771,False,CurricularFace
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,henrygolding,0.1299805,False,CurricularFace
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,sitinurhaliza,0.13694796,True,CurricularFace
247094.jpg,sitinurhaliza,henrygolding,0.12145487,False,CurricularFace
siti0623_1194x556New.jpg,sitinurhaliza,henrygolding,0.120930135,False,CurricularFace
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.17526855,True,CurricularFace
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,henrygolding,0.11907769,False,CurricularFace
1900x1900-000000-80-0-0.jpg,sitinurhaliza,sitinurhaliza,0.17547092,True,CurricularFace
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.99998343,True,CurricularFace
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,henrygolding,0.1289932,False,CurricularFace
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,henrygolding,0.12722333,False,CurricularFace
images (3).jpeg,sitinurhaliza,henrygolding,0.1255615,False,CurricularFace
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,henrygolding,0.13024935,False,CurricularFace
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,henrygolding,0.12974358,False,CurricularFace
images (33).jpeg,sitinurhaliza,henrygolding,0.12934591,False,CurricularFace
images (61).jpeg,sitinurhaliza,sitinurhaliza,0.1298758,True,CurricularFace
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,henrygolding,0.12974109,False,CurricularFace
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,henrygolding,0.13018262,False,CurricularFace
download (21).jpeg,sitinurhaliza,henrygolding,0.13018373,False,CurricularFace
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,henrygolding,0.1301223,False,CurricularFace
2415849.jpeg,sitinurhaliza,henrygolding,0.13017738,False,CurricularFace
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,henrygolding,0.12902215,False,CurricularFace
aziz-aaron-image.jpg,aaronaziz,sitinurhaliza,0.1802641,False,CurricularFace
aaron-filem.jpg,aaronaziz,henrygolding,0.13040708,False,CurricularFace
Untitled-design-21-300x300.jpg,aaronaziz,henrygolding,0.1301553,False,CurricularFace
7n_aaronazizused00.jpg,aaronaziz,henrygolding,0.12890252,False,CurricularFace
download (13).jpeg,aaronaziz,henrygolding,0.13006425,False,CurricularFace
images - 2025-07-22T161522.018.jpeg,aaronaziz,henrygolding,0.13005356,False,CurricularFace
images - 2025-07-22T161522.122.jpeg,aaronaziz,sitinurhaliza,0.12638372,False,CurricularFace
images - 2025-07-22T161521.796.jpeg,aaronaziz,henrygolding,0.13018847,False,CurricularFace
images - 2025-07-22T161521.865.jpeg,aaronaziz,henrygolding,0.11810134,False,CurricularFace
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,henrygolding,0.13022457,False,CurricularFace
images - 2025-07-22T161521.842.jpeg,aaronaziz,henrygolding,0.12641348,False,CurricularFace
download (7).jpeg,aaronaziz,henrygolding,0.13025711,False,CurricularFace
images (18).jpeg,aaronaziz,sitinurhaliza,0.11874048,False,CurricularFace
download (11).jpeg,aaronaziz,henrygolding,0.13013373,False,CurricularFace
images (4).jpeg,aaronaziz,sitinurhaliza,0.16069512,False,CurricularFace
images - 2025-07-22T161521.927.jpeg,aaronaziz,henrygolding,0.1302358,False,CurricularFace
images - 2025-07-22T161521.811.jpeg,aaronaziz,sitinurhaliza,0.24020824,False,CurricularFace
download (12).jpeg,aaronaziz,henrygolding,0.13004483,False,CurricularFace
images (28).jpeg,aaronaziz,henrygolding,0.13015212,False,CurricularFace
images (48).jpeg,aaronaziz,sitinurhaliza,0.13121065,False,CurricularFace
images - 2025-07-22T161522.164.jpeg,aaronaziz,henrygolding,0.123532854,False,CurricularFace
