image_path,true_celebrity,predicted_celebrity,confidence,correct,model
images - 2025-07-22T154439.072.jpeg,henrygolding,sitinurhaliza,0.18172812,False,ArcFace_Combined
images - 2025-07-22T154439.226.jpeg,henrygolding,sitinurhaliza,0.14972986,False,ArcFace_Combined
images - 2025-07-22T154439.359.jpeg,henrygolding,priyankachopra,0.12682101,False,ArcFace_Combined
download (9).jpeg,henrygolding,priyankachopra,0.12694603,False,ArcFace_Combined
download (11).jpeg,henrygolding,priyankachopra,0.12998565,False,ArcFace_Combined
images - 2025-07-22T154439.529.jpeg,henrygolding,priyankachopra,0.12968662,False,ArcFace_Combined
images (59).jpeg,henrygolding,priyankachopra,0.12498644,False,ArcFace_Combined
images - 2025-07-22T154439.198.jpeg,henrygolding,priyankachopra,0.12434096,False,ArcFace_Combined
ronny-chieng-martial-arts-comedy-film-project-696x442.jpg,ronnychieng,yangmi,0.12508993,False,ArcFace_Combined
Ronny-Chieng-1.jpg,ronnychieng,yangmi,0.12607835,False,ArcFace_Combined
maxresdefault (1).jpg,ronnychieng,henrygolding,0.39612263,False,ArcFace_Combined
images (20).jpeg,ronnychieng,priyankachopra,0.1244207,False,ArcFace_Combined
images - 2025-07-22T154841.136.jpeg,ronnychieng,priyankachopra,0.13027768,False,ArcFace_Combined
images (7).jpeg,ronnychieng,sitinurhaliza,0.37738836,False,ArcFace_Combined
images (43).jpeg,ronnychieng,henrygolding,0.16522129,False,ArcFace_Combined
images - 2025-07-22T154841.130.jpeg,ronnychieng,sitinurhaliza,0.22343889,False,ArcFace_Combined
images (38).jpeg,ronnychieng,priyankachopra,0.12873225,False,ArcFace_Combined
images (15).jpeg,ronnychieng,priyankachopra,0.12722841,False,ArcFace_Combined
download (5).jpeg,ronnychieng,priyankachopra,0.12276798,False,ArcFace_Combined
images - 2025-07-22T154841.440.jpeg,ronnychieng,henrygolding,0.12743989,False,ArcFace_Combined
images (96).jpeg,ronnychieng,priyankachopra,0.12466187,False,ArcFace_Combined
images (70).jpeg,ronnychieng,henrygolding,0.1271577,False,ArcFace_Combined
download (9).jpeg,ronnychieng,henrygolding,0.15856528,False,ArcFace_Combined
images (89).jpeg,ronnychieng,priyankachopra,0.12687609,False,ArcFace_Combined
images - 2025-07-22T154841.120.jpeg,ronnychieng,sitinurhaliza,0.22084515,False,ArcFace_Combined
images - 2025-07-22T154841.350.jpeg,ronnychieng,priyankachopra,0.12715948,False,ArcFace_Combined
GONG-LI_Head-of-Jury-for-the-55th-GHA-e1531859364238.jpg,gongli,priyankachopra,0.1239175,False,ArcFace_Combined
hq720.jpg,gongli,priyankachopra,0.12495306,False,ArcFace_Combined
250px-Gong_Li_Cannes_2011.jpg,gongli,yangmi,0.123458646,False,ArcFace_Combined
001ec9790963150dec6d00.jpg,gongli,priyankachopra,0.12476708,False,ArcFace_Combined
images - 2025-07-22T155411.111.jpeg,gongli,yangmi,0.12428408,False,ArcFace_Combined
images - 2025-07-22T155411.098.jpeg,gongli,priyankachopra,0.12619768,False,ArcFace_Combined
images (27).jpeg,gongli,priyankachopra,0.124072425,False,ArcFace_Combined
images - 2025-07-22T155411.125.jpeg,gongli,priyankachopra,0.13144961,False,ArcFace_Combined
images - 2025-07-22T155411.288.jpeg,gongli,priyankachopra,0.12496245,False,ArcFace_Combined
images - 2025-07-22T155411.116.jpeg,gongli,priyankachopra,0.12753128,False,ArcFace_Combined
images - 2025-07-22T155411.131.jpeg,gongli,priyankachopra,0.1281405,False,ArcFace_Combined
download (7).jpeg,gongli,priyankachopra,0.12941547,False,ArcFace_Combined
images (6).jpeg,gongli,yangmi,0.121889204,False,ArcFace_Combined
download (11).jpeg,gongli,priyankachopra,0.12782499,False,ArcFace_Combined
images (37).jpeg,gongli,priyankachopra,0.1307781,False,ArcFace_Combined
images - 2025-07-22T155411.369.jpeg,gongli,priyankachopra,0.13058841,False,ArcFace_Combined
09ca4912922019f7ac585b75c65fa134.jpg,yangmi,priyankachopra,0.12769566,False,ArcFace_Combined
images - 2025-07-22T165147.336.jpeg,yangmi,priyankachopra,0.12666406,False,ArcFace_Combined
images - 2025-07-22T165147.948.jpeg,yangmi,priyankachopra,0.12815608,False,ArcFace_Combined
download (6).jpeg,yangmi,priyankachopra,0.13025455,False,ArcFace_Combined
images - 2025-07-22T165147.444.jpeg,yangmi,yangmi,0.122725055,True,ArcFace_Combined
images (87).jpeg,yangmi,yangmi,0.12979965,True,ArcFace_Combined
download (10).jpeg,yangmi,priyankachopra,0.1302205,False,ArcFace_Combined
download (22).jpeg,yangmi,priyankachopra,0.12729843,False,ArcFace_Combined
images - 2025-07-22T165147.029.jpeg,yangmi,yangmi,0.12492508,True,ArcFace_Combined
images (33).jpeg,yangmi,yangmi,0.123819225,True,ArcFace_Combined
images - 2025-07-22T165147.932.jpeg,yangmi,priyankachopra,0.12712176,False,ArcFace_Combined
images - 2025-07-22T165147.196.jpeg,yangmi,yangmi,0.12305985,True,ArcFace_Combined
images - 2025-07-22T165147.907.jpeg,yangmi,priyankachopra,0.12469112,False,ArcFace_Combined
images - 2025-07-22T165147.146.jpeg,yangmi,yangmi,0.12392857,True,ArcFace_Combined
images - 2025-07-22T165147.060.jpeg,yangmi,priyankachopra,0.12804191,False,ArcFace_Combined
images - 2025-07-22T165147.239.jpeg,yangmi,priyankachopra,0.12793902,False,ArcFace_Combined
images - 2025-07-22T165147.911.jpeg,yangmi,priyankachopra,0.12580451,False,ArcFace_Combined
images - 2025-07-22T165147.205.jpeg,yangmi,priyankachopra,0.12493868,False,ArcFace_Combined
images - 2025-07-22T165147.145.jpeg,yangmi,priyankachopra,0.12742181,False,ArcFace_Combined
download (9).jpeg,yangmi,priyankachopra,0.1296256,False,ArcFace_Combined
download (20).jpeg,yangmi,priyankachopra,0.12846993,False,ArcFace_Combined
images (2).jpeg,yangmi,priyankachopra,0.1244011,False,ArcFace_Combined
images - 2025-07-22T165146.881.jpeg,yangmi,priyankachopra,0.12526529,False,ArcFace_Combined
images (93).jpeg,yangmi,yangmi,0.124655485,True,ArcFace_Combined
images (60).jpeg,yangmi,henrygolding,0.12712933,False,ArcFace_Combined
images - 2025-07-22T165146.930.jpeg,yangmi,priyankachopra,0.12917197,False,ArcFace_Combined
dd259ba8-c64c-11ea-86df-6d561651b5f4_image_hires_182236.jpg,priyankachopra,priyankachopra,0.12856016,True,ArcFace_Combined
Priyanka-Chopra-on-straddling-Bollywood-and-Hollywood-To-be-able-to-work-in-two-of-the-largest-film-industries-in-the-world….jpg,priyankachopra,priyankachopra,0.12579145,True,ArcFace_Combined
images - 2025-07-22T160420.760.jpeg,priyankachopra,priyankachopra,0.12977389,True,ArcFace_Combined
images - 2025-07-22T160420.982.jpeg,priyankachopra,priyankachopra,0.12678312,True,ArcFace_Combined
images (47).jpeg,priyankachopra,yangmi,0.12515695,False,ArcFace_Combined
download (6).jpeg,priyankachopra,yangmi,0.12416107,False,ArcFace_Combined
images - 2025-07-22T160420.629.jpeg,priyankachopra,priyankachopra,0.12839693,True,ArcFace_Combined
images (3).jpeg,priyankachopra,priyankachopra,0.12820762,True,ArcFace_Combined
images (85).jpeg,priyankachopra,henrygolding,0.12875804,False,ArcFace_Combined
images - 2025-07-22T160420.370.jpeg,priyankachopra,priyankachopra,0.12871052,True,ArcFace_Combined
images (15).jpeg,priyankachopra,priyankachopra,0.129437,True,ArcFace_Combined
images (82).jpeg,priyankachopra,priyankachopra,0.12663618,True,ArcFace_Combined
download (17).jpeg,priyankachopra,priyankachopra,0.12826551,True,ArcFace_Combined
images - 2025-07-22T160420.614.jpeg,priyankachopra,priyankachopra,0.12436541,True,ArcFace_Combined
download (16).jpeg,priyankachopra,priyankachopra,0.12563655,True,ArcFace_Combined
images - 2025-07-22T160420.770.jpeg,priyankachopra,priyankachopra,0.12910493,True,ArcFace_Combined
images (32).jpeg,priyankachopra,henrygolding,0.15214491,False,ArcFace_Combined
images - 2025-07-22T160420.627.jpeg,priyankachopra,priyankachopra,0.12236631,True,ArcFace_Combined
images (37).jpeg,priyankachopra,yangmi,0.121845454,False,ArcFace_Combined
images (60).jpeg,priyankachopra,yangmi,0.123074524,False,ArcFace_Combined
images (8).jpeg,priyankachopra,priyankachopra,0.13489641,True,ArcFace_Combined
images - 2025-07-22T160420.759.jpeg,priyankachopra,priyankachopra,0.12630852,True,ArcFace_Combined
Irrfan-Khan-1-2024-04-c1507bcf500dd70d642d0b363464406b.jpg,irrfankhan,henrygolding,0.12734394,False,ArcFace_Combined
maxresdefault.jpg,irrfankhan,sitinurhaliza,0.35677892,False,ArcFace_Combined
irrfan-khan-dead.jpg,irrfankhan,yangmi,0.12386571,False,ArcFace_Combined
d1d32f46d80205a1a504580779c886bc.jpg,irrfankhan,priyankachopra,0.12561351,False,ArcFace_Combined
irrfan-khan_640x480_81495104135.jpg,irrfankhan,priyankachopra,0.123425975,False,ArcFace_Combined
Irrfan_Khan_May_2015_(cropped).jpg,irrfankhan,priyankachopra,0.12642485,False,ArcFace_Combined
images - 2025-07-22T160126.925.jpeg,irrfankhan,priyankachopra,0.12649429,False,ArcFace_Combined
images - 2025-07-22T160126.586.jpeg,irrfankhan,priyankachopra,0.1263834,False,ArcFace_Combined
images - 2025-07-22T160126.815.jpeg,irrfankhan,priyankachopra,0.13223274,False,ArcFace_Combined
images - 2025-07-22T160126.892.jpeg,irrfankhan,priyankachopra,0.12867728,False,ArcFace_Combined
download (22).jpeg,irrfankhan,priyankachopra,0.12521234,False,ArcFace_Combined
images - 2025-07-22T160127.114.jpeg,irrfankhan,priyankachopra,0.12841916,False,ArcFace_Combined
images - 2025-07-22T160126.752.jpeg,irrfankhan,sitinurhaliza,0.2055196,False,ArcFace_Combined
images - 2025-07-22T160126.988.jpeg,irrfankhan,priyankachopra,0.12688553,False,ArcFace_Combined
images - 2025-07-22T160126.917.jpeg,irrfankhan,yangmi,0.12607582,False,ArcFace_Combined
images (1).jpeg,irrfankhan,sitinurhaliza,0.13638225,False,ArcFace_Combined
images - 2025-07-22T160126.921.jpeg,irrfankhan,sitinurhaliza,0.17083162,False,ArcFace_Combined
images (24).jpeg,irrfankhan,priyankachopra,0.12610035,False,ArcFace_Combined
images - 2025-07-22T160126.916.jpeg,irrfankhan,yangmi,0.12369054,False,ArcFace_Combined
images - 2025-07-22T160126.816.jpeg,irrfankhan,sitinurhaliza,0.16057023,False,ArcFace_Combined
images (75).jpeg,irrfankhan,priyankachopra,0.1267068,False,ArcFace_Combined
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,priyankachopra,0.1281843,False,ArcFace_Combined
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,priyankachopra,0.126213,False,ArcFace_Combined
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,yangmi,0.12505013,False,ArcFace_Combined
247094.jpg,sitinurhaliza,priyankachopra,0.12385851,False,ArcFace_Combined
siti0623_1194x556New.jpg,sitinurhaliza,yangmi,0.12483288,False,ArcFace_Combined
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,yangmi,0.12681006,False,ArcFace_Combined
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,priyankachopra,0.124666214,False,ArcFace_Combined
1900x1900-000000-80-0-0.jpg,sitinurhaliza,priyankachopra,0.1240943,False,ArcFace_Combined
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.57000893,True,ArcFace_Combined
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,yangmi,0.122557886,False,ArcFace_Combined
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,priyankachopra,0.1231317,False,ArcFace_Combined
images (3).jpeg,sitinurhaliza,yangmi,0.12529351,False,ArcFace_Combined
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,priyankachopra,0.12880382,False,ArcFace_Combined
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,priyankachopra,0.1287246,False,ArcFace_Combined
images (33).jpeg,sitinurhaliza,yangmi,0.12645662,False,ArcFace_Combined
images (61).jpeg,sitinurhaliza,sitinurhaliza,0.13925378,True,ArcFace_Combined
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,priyankachopra,0.12590852,False,ArcFace_Combined
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,yangmi,0.121211335,False,ArcFace_Combined
download (21).jpeg,sitinurhaliza,priyankachopra,0.12265324,False,ArcFace_Combined
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,priyankachopra,0.12894994,False,ArcFace_Combined
2415849.jpeg,sitinurhaliza,priyankachopra,0.12405144,False,ArcFace_Combined
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,priyankachopra,0.124396645,False,ArcFace_Combined
aziz-aaron-image.jpg,aaronaziz,priyankachopra,0.12607688,False,ArcFace_Combined
aaron-filem.jpg,aaronaziz,priyankachopra,0.12868088,False,ArcFace_Combined
Untitled-design-21-300x300.jpg,aaronaziz,priyankachopra,0.1280518,False,ArcFace_Combined
7n_aaronazizused00.jpg,aaronaziz,priyankachopra,0.12507863,False,ArcFace_Combined
download (13).jpeg,aaronaziz,priyankachopra,0.12658943,False,ArcFace_Combined
images - 2025-07-22T161522.018.jpeg,aaronaziz,priyankachopra,0.1240418,False,ArcFace_Combined
images - 2025-07-22T161522.122.jpeg,aaronaziz,priyankachopra,0.12832747,False,ArcFace_Combined
images - 2025-07-22T161521.796.jpeg,aaronaziz,priyankachopra,0.12740625,False,ArcFace_Combined
images - 2025-07-22T161521.865.jpeg,aaronaziz,henrygolding,0.14423335,False,ArcFace_Combined
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,priyankachopra,0.12768655,False,ArcFace_Combined
images - 2025-07-22T161521.842.jpeg,aaronaziz,priyankachopra,0.122268,False,ArcFace_Combined
download (7).jpeg,aaronaziz,priyankachopra,0.13073888,False,ArcFace_Combined
images (18).jpeg,aaronaziz,yangmi,0.12572567,False,ArcFace_Combined
download (11).jpeg,aaronaziz,priyankachopra,0.12792206,False,ArcFace_Combined
images (4).jpeg,aaronaziz,sitinurhaliza,0.19101287,False,ArcFace_Combined
images - 2025-07-22T161521.927.jpeg,aaronaziz,priyankachopra,0.12734045,False,ArcFace_Combined
images - 2025-07-22T161521.811.jpeg,aaronaziz,yangmi,0.123584904,False,ArcFace_Combined
download (12).jpeg,aaronaziz,priyankachopra,0.12276664,False,ArcFace_Combined
images (28).jpeg,aaronaziz,priyankachopra,0.124339804,False,ArcFace_Combined
images (48).jpeg,aaronaziz,yangmi,0.12385607,False,ArcFace_Combined
images - 2025-07-22T161522.164.jpeg,aaronaziz,priyankachopra,0.12715787,False,ArcFace_Combined
