image_path,true_celebrity,predicted_celebrity,confidence,correct,model
hq720.jpg,gongli,priyankachopra,0.13666725,False,UniFace
250px-Gong_Li_Cannes_2011.jpg,gongli,yangmi,0.13024881,False,UniFace
001ec9790963150dec6d00.jpg,gongli,yangmi,0.13202335,False,UniFace
images - 2025-07-22T155411.111.jpeg,gongli,priyankachopra,0.13627091,False,UniFace
images - 2025-07-22T155411.098.jpeg,gongli,sitinurhaliza,0.17509292,False,UniFace
images (27).jpeg,gongli,priyankachopra,0.13583416,False,UniFace
images - 2025-07-22T155411.125.jpeg,gongli,priyankachopra,0.13615796,False,UniFace
images - 2025-07-22T155411.288.jpeg,gongli,priyankachopra,0.13371332,False,UniFace
images - 2025-07-22T155411.116.jpeg,gongli,yangmi,0.13203253,False,UniFace
images - 2025-07-22T155411.131.jpeg,gongli,sitinurhaliza,0.1955031,False,UniFace
download (7).jpeg,gongli,priyankachopra,0.13700871,False,UniFace
images (6).jpeg,gongli,yangmi,0.13100898,False,UniFace
download (11).jpeg,gongli,priyankachopra,0.13693699,False,UniFace
images (37).jpeg,gongli,priyankachopra,0.13482542,False,UniFace
images - 2025-07-22T155411.369.jpeg,gongli,priyankachopra,0.13691527,False,UniFace
09ca4912922019f7ac585b75c65fa134.jpg,yangmi,priyankachopra,0.1371921,False,UniFace
images - 2025-07-22T165147.336.jpeg,yangmi,yangmi,0.13285218,True,UniFace
images - 2025-07-22T165147.948.jpeg,yangmi,priyankachopra,0.1369591,False,UniFace
download (6).jpeg,yangmi,priyankachopra,0.13619575,False,UniFace
images - 2025-07-22T165147.444.jpeg,yangmi,yangmi,0.13227278,True,UniFace
images (87).jpeg,yangmi,yangmi,0.13273057,True,UniFace
download (10).jpeg,yangmi,priyankachopra,0.13672432,False,UniFace
download (22).jpeg,yangmi,sitinurhaliza,0.14470316,False,UniFace
images - 2025-07-22T165147.029.jpeg,yangmi,yangmi,0.1336478,True,UniFace
images (33).jpeg,yangmi,sitinurhaliza,0.15294488,False,UniFace
images - 2025-07-22T165147.932.jpeg,yangmi,priyankachopra,0.13694274,False,UniFace
images - 2025-07-22T165147.196.jpeg,yangmi,priyankachopra,0.13448529,False,UniFace
images - 2025-07-22T165147.907.jpeg,yangmi,sitinurhaliza,0.12808834,False,UniFace
images - 2025-07-22T165147.146.jpeg,yangmi,sitinurhaliza,0.1560332,False,UniFace
images - 2025-07-22T165147.060.jpeg,yangmi,priyankachopra,0.13280812,False,UniFace
images - 2025-07-22T165147.239.jpeg,yangmi,priyankachopra,0.13712642,False,UniFace
images - 2025-07-22T165147.911.jpeg,yangmi,priyankachopra,0.13692665,False,UniFace
images - 2025-07-22T165147.205.jpeg,yangmi,sitinurhaliza,0.14518793,False,UniFace
images - 2025-07-22T165147.145.jpeg,yangmi,yangmi,0.13226087,True,UniFace
download (9).jpeg,yangmi,priyankachopra,0.13734993,False,UniFace
download (20).jpeg,yangmi,priyankachopra,0.13716932,False,UniFace
images (2).jpeg,yangmi,yangmi,0.13245022,True,UniFace
images - 2025-07-22T165146.881.jpeg,yangmi,priyankachopra,0.13622972,False,UniFace
images (93).jpeg,yangmi,sitinurhaliza,0.16661052,False,UniFace
images (60).jpeg,yangmi,sitinurhaliza,0.27779534,False,UniFace
images - 2025-07-22T165146.930.jpeg,yangmi,priyankachopra,0.13703355,False,UniFace
dd259ba8-c64c-11ea-86df-6d561651b5f4_image_hires_182236.jpg,priyankachopra,priyankachopra,0.1359834,True,UniFace
Priyanka-Chopra-on-straddling-Bollywood-and-Hollywood-To-be-able-to-work-in-two-of-the-largest-film-industries-in-the-world….jpg,priyankachopra,priyankachopra,0.13514018,True,UniFace
images - 2025-07-22T160420.760.jpeg,priyankachopra,priyankachopra,0.13529065,True,UniFace
images - 2025-07-22T160420.982.jpeg,priyankachopra,priyankachopra,0.13665372,True,UniFace
images (47).jpeg,priyankachopra,priyankachopra,0.1336235,True,UniFace
download (6).jpeg,priyankachopra,yangmi,0.13250172,False,UniFace
images - 2025-07-22T160420.629.jpeg,priyankachopra,sitinurhaliza,0.1309865,False,UniFace
images (3).jpeg,priyankachopra,priyankachopra,0.13683692,True,UniFace
images (85).jpeg,priyankachopra,sitinurhaliza,0.15953676,False,UniFace
images - 2025-07-22T160420.370.jpeg,priyankachopra,priyankachopra,0.1357555,True,UniFace
images (15).jpeg,priyankachopra,priyankachopra,0.13729046,True,UniFace
images (82).jpeg,priyankachopra,priyankachopra,0.13732448,True,UniFace
download (17).jpeg,priyankachopra,priyankachopra,0.13648671,True,UniFace
images - 2025-07-22T160420.614.jpeg,priyankachopra,priyankachopra,0.13676824,True,UniFace
download (16).jpeg,priyankachopra,sitinurhaliza,0.2741501,False,UniFace
images - 2025-07-22T160420.770.jpeg,priyankachopra,priyankachopra,0.13718812,True,UniFace
images (32).jpeg,priyankachopra,sitinurhaliza,0.36851263,False,UniFace
images - 2025-07-22T160420.627.jpeg,priyankachopra,priyankachopra,0.1363478,True,UniFace
images (37).jpeg,priyankachopra,yangmi,0.13260968,False,UniFace
images (60).jpeg,priyankachopra,sitinurhaliza,0.15999992,False,UniFace
images (8).jpeg,priyankachopra,priyankachopra,0.13751268,True,UniFace
images - 2025-07-22T160420.759.jpeg,priyankachopra,priyankachopra,0.1366955,True,UniFace
Irrfan-Khan-1-2024-04-c1507bcf500dd70d642d0b363464406b.jpg,irrfankhan,sitinurhaliza,0.30307376,False,UniFace
maxresdefault.jpg,irrfankhan,sitinurhaliza,0.5042221,False,UniFace
irrfan-khan-dead.jpg,irrfankhan,sitinurhaliza,0.17717917,False,UniFace
d1d32f46d80205a1a504580779c886bc.jpg,irrfankhan,priyankachopra,0.13675115,False,UniFace
irrfan-khan_640x480_81495104135.jpg,irrfankhan,priyankachopra,0.13673009,False,UniFace
Irrfan_Khan_May_2015_(cropped).jpg,irrfankhan,yangmi,0.13204925,False,UniFace
images - 2025-07-22T160126.925.jpeg,irrfankhan,priyankachopra,0.13423903,False,UniFace
images - 2025-07-22T160126.586.jpeg,irrfankhan,priyankachopra,0.13379052,False,UniFace
images - 2025-07-22T160126.815.jpeg,irrfankhan,priyankachopra,0.13699454,False,UniFace
images - 2025-07-22T160126.892.jpeg,irrfankhan,priyankachopra,0.13712654,False,UniFace
download (22).jpeg,irrfankhan,priyankachopra,0.13622257,False,UniFace
images - 2025-07-22T160127.114.jpeg,irrfankhan,priyankachopra,0.13654497,False,UniFace
images - 2025-07-22T160126.752.jpeg,irrfankhan,sitinurhaliza,0.31032318,False,UniFace
images - 2025-07-22T160126.988.jpeg,irrfankhan,priyankachopra,0.13700853,False,UniFace
images - 2025-07-22T160126.917.jpeg,irrfankhan,sitinurhaliza,0.16113347,False,UniFace
images (1).jpeg,irrfankhan,sitinurhaliza,0.21682377,False,UniFace
images - 2025-07-22T160126.921.jpeg,irrfankhan,sitinurhaliza,0.13639784,False,UniFace
images (24).jpeg,irrfankhan,priyankachopra,0.13700092,False,UniFace
images - 2025-07-22T160126.916.jpeg,irrfankhan,priyankachopra,0.13735287,False,UniFace
images - 2025-07-22T160126.816.jpeg,irrfankhan,yangmi,0.13340627,False,UniFace
images (75).jpeg,irrfankhan,priyankachopra,0.13682832,False,UniFace
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,yangmi,0.13156937,False,UniFace
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,priyankachopra,0.13690165,False,UniFace
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,yangmi,0.13275781,False,UniFace
247094.jpg,sitinurhaliza,priyankachopra,0.13642828,False,UniFace
siti0623_1194x556New.jpg,sitinurhaliza,priyankachopra,0.13267016,False,UniFace
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.17157187,True,UniFace
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,yangmi,0.1326417,False,UniFace
1900x1900-000000-80-0-0.jpg,sitinurhaliza,priyankachopra,0.13728754,False,UniFace
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.8379537,True,UniFace
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,yangmi,0.1321765,False,UniFace
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,priyankachopra,0.13328677,False,UniFace
images (3).jpeg,sitinurhaliza,yangmi,0.1319286,False,UniFace
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,priyankachopra,0.13691741,False,UniFace
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,yangmi,0.13199206,False,UniFace
images (33).jpeg,sitinurhaliza,priyankachopra,0.1359091,False,UniFace
images (61).jpeg,sitinurhaliza,sitinurhaliza,0.18816578,True,UniFace
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,priyankachopra,0.13633929,False,UniFace
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,priyankachopra,0.13615094,False,UniFace
download (21).jpeg,sitinurhaliza,priyankachopra,0.13662843,False,UniFace
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,priyankachopra,0.13425899,False,UniFace
2415849.jpeg,sitinurhaliza,priyankachopra,0.13661681,False,UniFace
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,priyankachopra,0.13660166,False,UniFace
aziz-aaron-image.jpg,aaronaziz,priyankachopra,0.13272241,False,UniFace
aaron-filem.jpg,aaronaziz,priyankachopra,0.13741475,False,UniFace
Untitled-design-21-300x300.jpg,aaronaziz,priyankachopra,0.13720302,False,UniFace
7n_aaronazizused00.jpg,aaronaziz,priyankachopra,0.13594508,False,UniFace
download (13).jpeg,aaronaziz,priyankachopra,0.13704328,False,UniFace
images - 2025-07-22T161522.018.jpeg,aaronaziz,yangmi,0.1323773,False,UniFace
images - 2025-07-22T161522.122.jpeg,aaronaziz,priyankachopra,0.1344216,False,UniFace
images - 2025-07-22T161521.796.jpeg,aaronaziz,priyankachopra,0.13550745,False,UniFace
images - 2025-07-22T161521.865.jpeg,aaronaziz,sitinurhaliza,0.26827702,False,UniFace
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,yangmi,0.1329647,False,UniFace
images - 2025-07-22T161521.842.jpeg,aaronaziz,priyankachopra,0.13392752,False,UniFace
download (7).jpeg,aaronaziz,priyankachopra,0.13724197,False,UniFace
images (18).jpeg,aaronaziz,sitinurhaliza,0.14310192,False,UniFace
download (11).jpeg,aaronaziz,yangmi,0.1329439,False,UniFace
images (4).jpeg,aaronaziz,sitinurhaliza,0.17897823,False,UniFace
images - 2025-07-22T161521.927.jpeg,aaronaziz,priyankachopra,0.13722895,False,UniFace
images - 2025-07-22T161521.811.jpeg,aaronaziz,yangmi,0.13077445,False,UniFace
download (12).jpeg,aaronaziz,priyankachopra,0.13580109,False,UniFace
images (28).jpeg,aaronaziz,priyankachopra,0.13501814,False,UniFace
images (48).jpeg,aaronaziz,yangmi,0.13258833,False,UniFace
images - 2025-07-22T161522.164.jpeg,aaronaziz,priyankachopra,0.13480937,False,UniFace
