image_path,true_celebrity,predicted_celebrity,confidence,correct,model,classifier
images (83).jpeg,urassayasperbund,urassayasperbund,0.6804315,True,MagFace,1NN
images (82).jpeg,urassayasperbund,sitinurhaliza,0.6858363,False,MagFace,1NN
images - 2025-07-22T160916.133.jpeg,urassayasperbund,priyankachopra,0.8804046,False,MagFace,1NN
images - 2025-07-22T160915.486.jpeg,urassayasperbund,urassayasperbund,0.6675737,True,MagFace,1NN
download (16).jpeg,urassayasperbund,urassayasperbund,0.857051,True,MagFace,1NN
download (21).jpeg,urassayasperbund,urassayasperbund,0.8482388,True,MagFace,1NN
images - 2025-07-22T160916.128.jpeg,urassayasperbund,urassayasperbund,0.81828165,True,MagFace,1NN
download (14).jpeg,urassayasperbund,urassayasperbund,0.96568227,True,MagFace,1NN
images (26).jpeg,urassayasperbund,aaronaziz,0.71483386,False,MagFace,1NN
download (26).jpeg,urassayasperbund,yangmi,0.7768657,False,MagFace,1NN
2849b192-75db-43b7-9e73-7bbc0697c5cd_11.jpeg,urassayasperbund,urassayasperbund,0.82037455,True,MagFace,1NN
images - 2025-07-22T160915.845.jpeg,urassayasperbund,urassayasperbund,0.776262,True,MagFace,1NN
urassaya-sperbund-d39bf871-90d2-4bc5-bfb2-c82f127de37-resize-750.jpeg,urassayasperbund,urassayasperbund,0.8862426,True,MagFace,1NN
urassaya-sperbund-attends-the-louis-vuitton-fallwinter-2023-2024-ready-to-wear-collection-presented-monday-march-6-2023-in-paris-vianney-le-caerinvisionap-2P51JY8.jpg,urassayasperbund,urassayasperbund,0.9607924,True,MagFace,1NN
images - 2025-07-22T155411.111.jpeg,gongli,yangmi,0.77833354,False,MagFace,1NN
images - 2025-07-22T155411.098.jpeg,gongli,gongli,0.93539655,True,MagFace,1NN
images (27).jpeg,gongli,gongli,0.5995096,True,MagFace,1NN
GONG-LI_Head-of-Jury-for-the-55th-GHA-e1531859364238.jpg,gongli,gongli,0.9579778,True,MagFace,1NN
images - 2025-07-22T155411.125.jpeg,gongli,sitinurhaliza,0.8245448,False,MagFace,1NN
images - 2025-07-22T155411.288.jpeg,gongli,yangmi,0.8696507,False,MagFace,1NN
hq720.jpg,gongli,yangmi,0.85782504,False,MagFace,1NN
images - 2025-07-22T155411.116.jpeg,gongli,priyankachopra,0.86262506,False,MagFace,1NN
images - 2025-07-22T155411.131.jpeg,gongli,gongli,0.8167658,True,MagFace,1NN
download (7).jpeg,gongli,ronnychieng,0.7257533,False,MagFace,1NN
250px-Gong_Li_Cannes_2011.jpg,gongli,gongli,0.88081026,True,MagFace,1NN
images (6).jpeg,gongli,henrygolding,0.6594393,False,MagFace,1NN
download (11).jpeg,gongli,gongli,0.75363725,True,MagFace,1NN
images (37).jpeg,gongli,ronnychieng,0.84047663,False,MagFace,1NN
001ec9790963150dec6d00.jpg,gongli,gongli,0.45932165,True,MagFace,1NN
images - 2025-07-22T155411.369.jpeg,gongli,sitinurhaliza,0.8691298,False,MagFace,1NN
images (20).jpeg,ronnychieng,ronnychieng,0.7761953,True,MagFace,1NN
images - 2025-07-22T154841.136.jpeg,ronnychieng,ronnychieng,0.86664915,True,MagFace,1NN
images (7).jpeg,ronnychieng,ronnychieng,0.6135166,True,MagFace,1NN
images (43).jpeg,ronnychieng,aaronaziz,0.66693866,False,MagFace,1NN
ronny-chieng-martial-arts-comedy-film-project-696x442.jpg,ronnychieng,ronnychieng,0.76469046,True,MagFace,1NN
images - 2025-07-22T154841.130.jpeg,ronnychieng,ronnychieng,0.59083074,True,MagFace,1NN
images (38).jpeg,ronnychieng,ronnychieng,0.7217393,True,MagFace,1NN
images (15).jpeg,ronnychieng,ronnychieng,0.7653742,True,MagFace,1NN
download (5).jpeg,ronnychieng,ronnychieng,0.6643777,True,MagFace,1NN
images - 2025-07-22T154841.440.jpeg,ronnychieng,ronnychieng,0.7247422,True,MagFace,1NN
images (96).jpeg,ronnychieng,ronnychieng,0.74123347,True,MagFace,1NN
Ronny-Chieng-1.jpg,ronnychieng,ronnychieng,0.850026,True,MagFace,1NN
maxresdefault (1).jpg,ronnychieng,priyankachopra,0.8119364,False,MagFace,1NN
images (70).jpeg,ronnychieng,ronnychieng,0.795738,True,MagFace,1NN
download (9).jpeg,ronnychieng,priyankachopra,0.7522659,False,MagFace,1NN
images (89).jpeg,ronnychieng,gongli,0.68401134,False,MagFace,1NN
images - 2025-07-22T154841.120.jpeg,ronnychieng,aaronaziz,0.8005927,False,MagFace,1NN
images - 2025-07-22T154841.350.jpeg,ronnychieng,gongli,0.7398906,False,MagFace,1NN
images - 2025-07-22T165147.336.jpeg,yangmi,yangmi,0.96085304,True,MagFace,1NN
images - 2025-07-22T165147.948.jpeg,yangmi,yangmi,0.8541213,True,MagFace,1NN
download (6).jpeg,yangmi,yangmi,0.8956701,True,MagFace,1NN
images - 2025-07-22T165147.444.jpeg,yangmi,yangmi,0.8074244,True,MagFace,1NN
images (87).jpeg,yangmi,urassayasperbund,0.8813201,False,MagFace,1NN
download (10).jpeg,yangmi,yangmi,0.8404296,True,MagFace,1NN
download (22).jpeg,yangmi,yangmi,0.6062639,True,MagFace,1NN
images - 2025-07-22T165147.029.jpeg,yangmi,yangmi,0.85007036,True,MagFace,1NN
images (33).jpeg,yangmi,gongli,0.7550688,False,MagFace,1NN
images - 2025-07-22T165147.932.jpeg,yangmi,urassayasperbund,0.84438574,False,MagFace,1NN
images - 2025-07-22T165147.196.jpeg,yangmi,yangmi,0.77191913,True,MagFace,1NN
images - 2025-07-22T165147.907.jpeg,yangmi,gongli,0.47716123,False,MagFace,1NN
images - 2025-07-22T165147.146.jpeg,yangmi,gongli,0.7901703,False,MagFace,1NN
images - 2025-07-22T165147.060.jpeg,yangmi,gongli,0.7249492,False,MagFace,1NN
images - 2025-07-22T165147.239.jpeg,yangmi,yangmi,0.63883317,True,MagFace,1NN
images - 2025-07-22T165147.911.jpeg,yangmi,priyankachopra,0.84675676,False,MagFace,1NN
images - 2025-07-22T165147.205.jpeg,yangmi,yangmi,0.94108725,True,MagFace,1NN
images - 2025-07-22T165147.145.jpeg,yangmi,urassayasperbund,0.7427006,False,MagFace,1NN
download (9).jpeg,yangmi,yangmi,0.85087824,True,MagFace,1NN
09ca4912922019f7ac585b75c65fa134.jpg,yangmi,yangmi,0.86253846,True,MagFace,1NN
download (20).jpeg,yangmi,urassayasperbund,0.76193887,False,MagFace,1NN
images (2).jpeg,yangmi,yangmi,0.87834775,True,MagFace,1NN
images - 2025-07-22T165146.881.jpeg,yangmi,priyankachopra,0.73451936,False,MagFace,1NN
images (93).jpeg,yangmi,priyankachopra,0.5949651,False,MagFace,1NN
images (60).jpeg,yangmi,yangmi,0.7519138,True,MagFace,1NN
images - 2025-07-22T165146.930.jpeg,yangmi,sitinurhaliza,0.8607964,False,MagFace,1NN
images - 2025-07-22T160126.925.jpeg,irrfankhan,irrfankhan,0.699245,True,MagFace,1NN
images - 2025-07-22T160126.586.jpeg,irrfankhan,irrfankhan,0.82592946,True,MagFace,1NN
images - 2025-07-22T160126.815.jpeg,irrfankhan,irrfankhan,0.6096276,True,MagFace,1NN
images - 2025-07-22T160126.892.jpeg,irrfankhan,aaronaziz,0.7807334,False,MagFace,1NN
Irrfan-Khan-1-2024-04-c1507bcf500dd70d642d0b363464406b.jpg,irrfankhan,gongli,0.74323845,False,MagFace,1NN
download (22).jpeg,irrfankhan,sitinurhaliza,0.84485126,False,MagFace,1NN
images - 2025-07-22T160127.114.jpeg,irrfankhan,henrygolding,0.75719166,False,MagFace,1NN
images - 2025-07-22T160126.752.jpeg,irrfankhan,irrfankhan,0.904155,True,MagFace,1NN
maxresdefault.jpg,irrfankhan,irrfankhan,0.8014717,True,MagFace,1NN
irrfan-khan-dead.jpg,irrfankhan,irrfankhan,0.8925326,True,MagFace,1NN
images - 2025-07-22T160126.988.jpeg,irrfankhan,ronnychieng,0.7478311,False,MagFace,1NN
d1d32f46d80205a1a504580779c886bc.jpg,irrfankhan,irrfankhan,0.7891152,True,MagFace,1NN
images - 2025-07-22T160126.917.jpeg,irrfankhan,priyankachopra,0.73469025,False,MagFace,1NN
images (1).jpeg,irrfankhan,urassayasperbund,0.84714997,False,MagFace,1NN
irrfan-khan_640x480_81495104135.jpg,irrfankhan,irrfankhan,0.65219134,True,MagFace,1NN
images - 2025-07-22T160126.921.jpeg,irrfankhan,henrygolding,0.7927329,False,MagFace,1NN
images (24).jpeg,irrfankhan,aaronaziz,0.7678894,False,MagFace,1NN
images - 2025-07-22T160126.916.jpeg,irrfankhan,irrfankhan,0.8548554,True,MagFace,1NN
Irrfan_Khan_May_2015_(cropped).jpg,irrfankhan,irrfankhan,0.9898728,True,MagFace,1NN
images - 2025-07-22T160126.816.jpeg,irrfankhan,irrfankhan,0.87327236,True,MagFace,1NN
images (75).jpeg,irrfankhan,irrfankhan,0.77983785,True,MagFace,1NN
images - 2025-07-22T160420.760.jpeg,priyankachopra,priyankachopra,0.8368192,True,MagFace,1NN
images - 2025-07-22T160420.982.jpeg,priyankachopra,priyankachopra,0.8672273,True,MagFace,1NN
images (47).jpeg,priyankachopra,priyankachopra,0.8205443,True,MagFace,1NN
download (6).jpeg,priyankachopra,priyankachopra,0.9548558,True,MagFace,1NN
images - 2025-07-22T160420.629.jpeg,priyankachopra,priyankachopra,0.8695897,True,MagFace,1NN
images (3).jpeg,priyankachopra,priyankachopra,0.83994216,True,MagFace,1NN
images (85).jpeg,priyankachopra,priyankachopra,0.81773,True,MagFace,1NN
images - 2025-07-22T160420.370.jpeg,priyankachopra,urassayasperbund,0.8249353,False,MagFace,1NN
dd259ba8-c64c-11ea-86df-6d561651b5f4_image_hires_182236.jpg,priyankachopra,priyankachopra,0.8547951,True,MagFace,1NN
images (15).jpeg,priyankachopra,priyankachopra,0.8235742,True,MagFace,1NN
images (82).jpeg,priyankachopra,priyankachopra,0.7807558,True,MagFace,1NN
download (17).jpeg,priyankachopra,priyankachopra,0.83165234,True,MagFace,1NN
images - 2025-07-22T160420.614.jpeg,priyankachopra,sitinurhaliza,0.84749985,False,MagFace,1NN
download (16).jpeg,priyankachopra,priyankachopra,0.8990609,True,MagFace,1NN
images - 2025-07-22T160420.770.jpeg,priyankachopra,henrygolding,0.79983,False,MagFace,1NN
images (32).jpeg,priyankachopra,priyankachopra,0.8819305,True,MagFace,1NN
Priyanka-Chopra-on-straddling-Bollywood-and-Hollywood-To-be-able-to-work-in-two-of-the-largest-film-industries-in-the-world….jpg,priyankachopra,priyankachopra,0.8091917,True,MagFace,1NN
images - 2025-07-22T160420.627.jpeg,priyankachopra,priyankachopra,0.91126513,True,MagFace,1NN
images (37).jpeg,priyankachopra,priyankachopra,0.6587487,True,MagFace,1NN
images (60).jpeg,priyankachopra,priyankachopra,0.8072839,True,MagFace,1NN
images (8).jpeg,priyankachopra,priyankachopra,0.8211972,True,MagFace,1NN
images - 2025-07-22T160420.759.jpeg,priyankachopra,priyankachopra,0.82454133,True,MagFace,1NN
download (13).jpeg,aaronaziz,irrfankhan,0.70765877,False,MagFace,1NN
aziz-aaron-image.jpg,aaronaziz,aaronaziz,0.9012285,True,MagFace,1NN
aaron-filem.jpg,aaronaziz,aaronaziz,0.677577,True,MagFace,1NN
Untitled-design-21-300x300.jpg,aaronaziz,priyankachopra,0.7897558,False,MagFace,1NN
images - 2025-07-22T161522.018.jpeg,aaronaziz,aaronaziz,0.80190516,True,MagFace,1NN
images - 2025-07-22T161522.122.jpeg,aaronaziz,aaronaziz,0.9358897,True,MagFace,1NN
images - 2025-07-22T161521.796.jpeg,aaronaziz,aaronaziz,0.61718416,True,MagFace,1NN
7n_aaronazizused00.jpg,aaronaziz,aaronaziz,0.87435424,True,MagFace,1NN
images - 2025-07-22T161521.865.jpeg,aaronaziz,sitinurhaliza,0.7688128,False,MagFace,1NN
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,aaronaziz,0.517671,True,MagFace,1NN
images - 2025-07-22T161521.842.jpeg,aaronaziz,yangmi,0.84225667,False,MagFace,1NN
download (7).jpeg,aaronaziz,aaronaziz,0.9509691,True,MagFace,1NN
images (18).jpeg,aaronaziz,urassayasperbund,0.42844057,False,MagFace,1NN
download (11).jpeg,aaronaziz,aaronaziz,0.48872113,True,MagFace,1NN
images (4).jpeg,aaronaziz,ronnychieng,0.83019847,False,MagFace,1NN
images - 2025-07-22T161521.927.jpeg,aaronaziz,aaronaziz,0.6770695,True,MagFace,1NN
images - 2025-07-22T161521.811.jpeg,aaronaziz,aaronaziz,0.8281253,True,MagFace,1NN
download (12).jpeg,aaronaziz,priyankachopra,0.81548804,False,MagFace,1NN
images (28).jpeg,aaronaziz,gongli,0.693685,False,MagFace,1NN
images (48).jpeg,aaronaziz,ronnychieng,0.6852372,False,MagFace,1NN
images - 2025-07-22T161522.164.jpeg,aaronaziz,aaronaziz,0.65559626,True,MagFace,1NN
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,sitinurhaliza,0.9225719,True,MagFace,1NN
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,priyankachopra,0.8690516,False,MagFace,1NN
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,sitinurhaliza,0.8707222,True,MagFace,1NN
images (3).jpeg,sitinurhaliza,sitinurhaliza,0.77181214,True,MagFace,1NN
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,sitinurhaliza,0.84191346,True,MagFace,1NN
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,priyankachopra,0.6444648,False,MagFace,1NN
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,sitinurhaliza,0.8078493,True,MagFace,1NN
images (33).jpeg,sitinurhaliza,sitinurhaliza,0.76048195,True,MagFace,1NN
images (61).jpeg,sitinurhaliza,sitinurhaliza,0.81031346,True,MagFace,1NN
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,sitinurhaliza,0.66979814,True,MagFace,1NN
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,sitinurhaliza,0.78959954,True,MagFace,1NN
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,urassayasperbund,0.82288283,False,MagFace,1NN
247094.jpg,sitinurhaliza,sitinurhaliza,0.9602801,True,MagFace,1NN
siti0623_1194x556New.jpg,sitinurhaliza,sitinurhaliza,0.9305451,True,MagFace,1NN
download (21).jpeg,sitinurhaliza,sitinurhaliza,0.7328629,True,MagFace,1NN
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,sitinurhaliza,0.80391246,True,MagFace,1NN
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.9488946,True,MagFace,1NN
2415849.jpeg,sitinurhaliza,sitinurhaliza,0.7946882,True,MagFace,1NN
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,sitinurhaliza,0.40054077,True,MagFace,1NN
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,sitinurhaliza,0.9702871,True,MagFace,1NN
1900x1900-000000-80-0-0.jpg,sitinurhaliza,sitinurhaliza,0.8655255,True,MagFace,1NN
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.9675617,True,MagFace,1NN
