image_path,true_celebrity,predicted_celebrity,confidence,correct,model,classifier
urassaya-sperbund-attends-the-louis-vuitton-fallwinter-2023-2024-ready-to-wear-collection-presented-monday-march-6-2023-in-paris-vianney-le-caerinvisionap-2P51JY8.jpg,urassayasperbund,urassayasperbund,0.9816423,True,CosFace,1NN
images - 2025-07-22T155411.111.jpeg,gongli,yangmi,0.76055217,False,CosFace,1NN
images - 2025-07-22T155411.098.jpeg,gongli,gongli,0.94526696,True,CosFace,1NN
images (27).jpeg,gongli,gongli,0.6382061,True,CosFace,1NN
GONG-LI_Head-of-Jury-for-the-55th-GHA-e1531859364238.jpg,gongli,gongli,0.97830856,True,CosFace,1NN
images - 2025-07-22T155411.125.jpeg,gongli,sitinurhaliza,0.9134626,False,CosFace,1NN
images - 2025-07-22T155411.288.jpeg,gongli,priyankachopra,0.8918032,False,CosFace,1NN
hq720.jpg,gongli,gongli,0.87419546,True,CosFace,1NN
images - 2025-07-22T155411.116.jpeg,gongli,priyankachopra,0.8896886,False,CosFace,1NN
images - 2025-07-22T155411.131.jpeg,gongli,gongli,0.9122348,True,CosFace,1NN
download (7).jpeg,gongli,gongli,0.8654183,True,CosFace,1NN
250px-Gong_Li_Cannes_2011.jpg,gongli,gongli,0.94736004,True,CosFace,1NN
images (6).jpeg,gongli,yangmi,0.84176326,False,CosFace,1NN
download (11).jpeg,gongli,gongli,0.76762724,True,CosFace,1NN
images (37).jpeg,gongli,henrygolding,0.8528104,False,CosFace,1NN
001ec9790963150dec6d00.jpg,gongli,yangmi,0.67785347,False,CosFace,1NN
images - 2025-07-22T155411.369.jpeg,gongli,yangmi,0.9095603,False,CosFace,1NN
images (20).jpeg,ronnychieng,ronnychieng,0.9029385,True,CosFace,1NN
images - 2025-07-22T154841.136.jpeg,ronnychieng,irrfankhan,0.8868555,False,CosFace,1NN
images (7).jpeg,ronnychieng,henrygolding,0.8435353,False,CosFace,1NN
images (43).jpeg,ronnychieng,ronnychieng,0.8601186,True,CosFace,1NN
ronny-chieng-martial-arts-comedy-film-project-696x442.jpg,ronnychieng,ronnychieng,0.8144762,True,CosFace,1NN
images - 2025-07-22T154841.130.jpeg,ronnychieng,ronnychieng,0.7941879,True,CosFace,1NN
images (38).jpeg,ronnychieng,ronnychieng,0.8013776,True,CosFace,1NN
images (15).jpeg,ronnychieng,ronnychieng,0.86298025,True,CosFace,1NN
download (5).jpeg,ronnychieng,henrygolding,0.75545204,False,CosFace,1NN
images - 2025-07-22T154841.440.jpeg,ronnychieng,ronnychieng,0.7909695,True,CosFace,1NN
images (96).jpeg,ronnychieng,ronnychieng,0.8624157,True,CosFace,1NN
Ronny-Chieng-1.jpg,ronnychieng,ronnychieng,0.91430795,True,CosFace,1NN
maxresdefault (1).jpg,ronnychieng,ronnychieng,0.8975195,True,CosFace,1NN
images (70).jpeg,ronnychieng,ronnychieng,0.85919756,True,CosFace,1NN
download (9).jpeg,ronnychieng,irrfankhan,0.8499371,False,CosFace,1NN
images (89).jpeg,ronnychieng,henrygolding,0.8718653,False,CosFace,1NN
images - 2025-07-22T154841.120.jpeg,ronnychieng,irrfankhan,0.84568715,False,CosFace,1NN
images - 2025-07-22T154841.350.jpeg,ronnychieng,ronnychieng,0.8280474,True,CosFace,1NN
images - 2025-07-22T165147.336.jpeg,yangmi,yangmi,0.96416545,True,CosFace,1NN
images - 2025-07-22T165147.948.jpeg,yangmi,sitinurhaliza,0.86909974,False,CosFace,1NN
download (6).jpeg,yangmi,yangmi,0.94029355,True,CosFace,1NN
images - 2025-07-22T165147.444.jpeg,yangmi,sitinurhaliza,0.8603517,False,CosFace,1NN
images (87).jpeg,yangmi,aaronaziz,0.8751146,False,CosFace,1NN
download (10).jpeg,yangmi,priyankachopra,0.8797066,False,CosFace,1NN
download (22).jpeg,yangmi,yangmi,0.66172576,True,CosFace,1NN
images - 2025-07-22T165147.029.jpeg,yangmi,yangmi,0.8407961,True,CosFace,1NN
images (33).jpeg,yangmi,yangmi,0.84698147,True,CosFace,1NN
images - 2025-07-22T165147.932.jpeg,yangmi,yangmi,0.8149134,True,CosFace,1NN
images - 2025-07-22T165147.196.jpeg,yangmi,yangmi,0.6545749,True,CosFace,1NN
images - 2025-07-22T165147.907.jpeg,yangmi,aaronaziz,0.80935824,False,CosFace,1NN
images - 2025-07-22T165147.146.jpeg,yangmi,yangmi,0.8037434,True,CosFace,1NN
images - 2025-07-22T165147.060.jpeg,yangmi,yangmi,0.8315706,True,CosFace,1NN
images - 2025-07-22T165147.239.jpeg,yangmi,gongli,0.6760006,False,CosFace,1NN
images - 2025-07-22T165147.911.jpeg,yangmi,yangmi,0.89331985,True,CosFace,1NN
images - 2025-07-22T165147.205.jpeg,yangmi,yangmi,0.9408932,True,CosFace,1NN
images - 2025-07-22T165147.145.jpeg,yangmi,urassayasperbund,0.7912283,False,CosFace,1NN
download (9).jpeg,yangmi,yangmi,0.87155646,True,CosFace,1NN
09ca4912922019f7ac585b75c65fa134.jpg,yangmi,yangmi,0.8852703,True,CosFace,1NN
download (20).jpeg,yangmi,yangmi,0.83361024,True,CosFace,1NN
images (2).jpeg,yangmi,priyankachopra,0.8769448,False,CosFace,1NN
images - 2025-07-22T165146.881.jpeg,yangmi,priyankachopra,0.85953987,False,CosFace,1NN
images (93).jpeg,yangmi,urassayasperbund,0.73941743,False,CosFace,1NN
images (60).jpeg,yangmi,yangmi,0.82267547,True,CosFace,1NN
images - 2025-07-22T165146.930.jpeg,yangmi,priyankachopra,0.88296294,False,CosFace,1NN
images - 2025-07-22T160126.925.jpeg,irrfankhan,yangmi,0.82435143,False,CosFace,1NN
images - 2025-07-22T160126.586.jpeg,irrfankhan,irrfankhan,0.8550991,True,CosFace,1NN
images - 2025-07-22T160126.815.jpeg,irrfankhan,aaronaziz,0.7958741,False,CosFace,1NN
images - 2025-07-22T160126.892.jpeg,irrfankhan,irrfankhan,0.8532795,True,CosFace,1NN
Irrfan-Khan-1-2024-04-c1507bcf500dd70d642d0b363464406b.jpg,irrfankhan,ronnychieng,0.8333397,False,CosFace,1NN
download (22).jpeg,irrfankhan,irrfankhan,0.86632234,True,CosFace,1NN
images - 2025-07-22T160127.114.jpeg,irrfankhan,ronnychieng,0.8886168,False,CosFace,1NN
images - 2025-07-22T160126.752.jpeg,irrfankhan,irrfankhan,0.92315114,True,CosFace,1NN
maxresdefault.jpg,irrfankhan,irrfankhan,0.94316125,True,CosFace,1NN
irrfan-khan-dead.jpg,irrfankhan,irrfankhan,0.93905973,True,CosFace,1NN
images - 2025-07-22T160126.988.jpeg,irrfankhan,ronnychieng,0.8487779,False,CosFace,1NN
d1d32f46d80205a1a504580779c886bc.jpg,irrfankhan,ronnychieng,0.8133584,False,CosFace,1NN
images - 2025-07-22T160126.917.jpeg,irrfankhan,ronnychieng,0.8242742,False,CosFace,1NN
images (1).jpeg,irrfankhan,irrfankhan,0.84055054,True,CosFace,1NN
irrfan-khan_640x480_81495104135.jpg,irrfankhan,aaronaziz,0.81023455,False,CosFace,1NN
images - 2025-07-22T160126.921.jpeg,irrfankhan,priyankachopra,0.80636597,False,CosFace,1NN
images (24).jpeg,irrfankhan,irrfankhan,0.7528176,True,CosFace,1NN
images - 2025-07-22T160126.916.jpeg,irrfankhan,irrfankhan,0.9178048,True,CosFace,1NN
Irrfan_Khan_May_2015_(cropped).jpg,irrfankhan,irrfankhan,0.99635327,True,CosFace,1NN
images - 2025-07-22T160126.816.jpeg,irrfankhan,irrfankhan,0.8493357,True,CosFace,1NN
images (75).jpeg,irrfankhan,henrygolding,0.7984909,False,CosFace,1NN
images - 2025-07-22T160420.760.jpeg,priyankachopra,sitinurhaliza,0.9017216,False,CosFace,1NN
images - 2025-07-22T160420.982.jpeg,priyankachopra,priyankachopra,0.93738985,True,CosFace,1NN
images (47).jpeg,priyankachopra,priyankachopra,0.8839315,True,CosFace,1NN
download (6).jpeg,priyankachopra,priyankachopra,0.97111803,True,CosFace,1NN
images - 2025-07-22T160420.629.jpeg,priyankachopra,priyankachopra,0.914901,True,CosFace,1NN
images (3).jpeg,priyankachopra,ronnychieng,0.92998123,False,CosFace,1NN
images (85).jpeg,priyankachopra,yangmi,0.8921144,False,CosFace,1NN
images - 2025-07-22T160420.370.jpeg,priyankachopra,urassayasperbund,0.86763537,False,CosFace,1NN
dd259ba8-c64c-11ea-86df-6d561651b5f4_image_hires_182236.jpg,priyankachopra,priyankachopra,0.9008436,True,CosFace,1NN
images (15).jpeg,priyankachopra,priyankachopra,0.7803736,True,CosFace,1NN
images (82).jpeg,priyankachopra,priyankachopra,0.8757148,True,CosFace,1NN
download (17).jpeg,priyankachopra,priyankachopra,0.90068245,True,CosFace,1NN
images - 2025-07-22T160420.614.jpeg,priyankachopra,priyankachopra,0.92830527,True,CosFace,1NN
download (16).jpeg,priyankachopra,priyankachopra,0.91641486,True,CosFace,1NN
images - 2025-07-22T160420.770.jpeg,priyankachopra,aaronaziz,0.74608296,False,CosFace,1NN
images (32).jpeg,priyankachopra,priyankachopra,0.8581461,True,CosFace,1NN
Priyanka-Chopra-on-straddling-Bollywood-and-Hollywood-To-be-able-to-work-in-two-of-the-largest-film-industries-in-the-world….jpg,priyankachopra,priyankachopra,0.90544724,True,CosFace,1NN
images - 2025-07-22T160420.627.jpeg,priyankachopra,priyankachopra,0.94605875,True,CosFace,1NN
images (37).jpeg,priyankachopra,priyankachopra,0.8008196,True,CosFace,1NN
images (60).jpeg,priyankachopra,priyankachopra,0.8681717,True,CosFace,1NN
images (8).jpeg,priyankachopra,priyankachopra,0.8483017,True,CosFace,1NN
images - 2025-07-22T160420.759.jpeg,priyankachopra,priyankachopra,0.9138458,True,CosFace,1NN
download (13).jpeg,aaronaziz,ronnychieng,0.80298954,False,CosFace,1NN
aziz-aaron-image.jpg,aaronaziz,aaronaziz,0.8549802,True,CosFace,1NN
aaron-filem.jpg,aaronaziz,henrygolding,0.7438791,False,CosFace,1NN
Untitled-design-21-300x300.jpg,aaronaziz,gongli,0.80803096,False,CosFace,1NN
images - 2025-07-22T161522.018.jpeg,aaronaziz,aaronaziz,0.93268466,True,CosFace,1NN
images - 2025-07-22T161522.122.jpeg,aaronaziz,aaronaziz,0.98177135,True,CosFace,1NN
images - 2025-07-22T161521.796.jpeg,aaronaziz,ronnychieng,0.7337656,False,CosFace,1NN
7n_aaronazizused00.jpg,aaronaziz,aaronaziz,0.9423628,True,CosFace,1NN
images - 2025-07-22T161521.865.jpeg,aaronaziz,urassayasperbund,0.6882311,False,CosFace,1NN
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,ronnychieng,0.7088882,False,CosFace,1NN
images - 2025-07-22T161521.842.jpeg,aaronaziz,aaronaziz,0.89137113,True,CosFace,1NN
download (7).jpeg,aaronaziz,aaronaziz,0.9772665,True,CosFace,1NN
images (18).jpeg,aaronaziz,aaronaziz,0.7862006,True,CosFace,1NN
download (11).jpeg,aaronaziz,ronnychieng,0.66324633,False,CosFace,1NN
images (4).jpeg,aaronaziz,ronnychieng,0.86367387,False,CosFace,1NN
images - 2025-07-22T161521.927.jpeg,aaronaziz,ronnychieng,0.7631984,False,CosFace,1NN
images - 2025-07-22T161521.811.jpeg,aaronaziz,aaronaziz,0.8700479,True,CosFace,1NN
download (12).jpeg,aaronaziz,urassayasperbund,0.7458321,False,CosFace,1NN
images (28).jpeg,aaronaziz,ronnychieng,0.81329346,False,CosFace,1NN
images (48).jpeg,aaronaziz,henrygolding,0.8095398,False,CosFace,1NN
images - 2025-07-22T161522.164.jpeg,aaronaziz,aaronaziz,0.8348042,True,CosFace,1NN
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,sitinurhaliza,0.94424796,True,CosFace,1NN
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,priyankachopra,0.92153454,False,CosFace,1NN
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,sitinurhaliza,0.93494827,True,CosFace,1NN
images (3).jpeg,sitinurhaliza,sitinurhaliza,0.747746,True,CosFace,1NN
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,sitinurhaliza,0.8626075,True,CosFace,1NN
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,priyankachopra,0.87624776,False,CosFace,1NN
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,sitinurhaliza,0.7641038,True,CosFace,1NN
images (33).jpeg,sitinurhaliza,sitinurhaliza,0.62629217,True,CosFace,1NN
images (61).jpeg,sitinurhaliza,priyankachopra,0.7476766,False,CosFace,1NN
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,sitinurhaliza,0.648192,True,CosFace,1NN
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,sitinurhaliza,0.68790436,True,CosFace,1NN
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,urassayasperbund,0.7063987,False,CosFace,1NN
247094.jpg,sitinurhaliza,sitinurhaliza,0.9695436,True,CosFace,1NN
siti0623_1194x556New.jpg,sitinurhaliza,sitinurhaliza,0.9517813,True,CosFace,1NN
download (21).jpeg,sitinurhaliza,sitinurhaliza,0.80364513,True,CosFace,1NN
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,ronnychieng,0.67960125,False,CosFace,1NN
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.92518723,True,CosFace,1NN
2415849.jpeg,sitinurhaliza,sitinurhaliza,0.8308115,True,CosFace,1NN
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,urassayasperbund,0.44703525,False,CosFace,1NN
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,sitinurhaliza,0.9445584,True,CosFace,1NN
1900x1900-000000-80-0-0.jpg,sitinurhaliza,gongli,0.9039006,False,CosFace,1NN
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.90238154,True,CosFace,1NN
