image_path,true_celebrity,predicted_celebrity,confidence,correct,model,classifier
images (8).jpeg,priyankachopra,priyankachopra,0.8356328,True,MagFace,prototype
images - 2025-07-22T160420.759.jpeg,priyankachopra,priyankachopra,0.8308348,True,MagFace,prototype
download (13).jpeg,aaronaziz,aaronaziz,0.6352689,True,MagFace,prototype
aziz-aaron-image.jpg,aaronaziz,urassayasperbund,0.8148543,False,MagFace,prototype
aaron-filem.jpg,aaronaziz,aaronaziz,0.652309,True,MagFace,prototype
Untitled-design-21-300x300.jpg,aaronaziz,irrfankhan,0.8276046,False,MagFace,prototype
images - 2025-07-22T161522.018.jpeg,aaronaziz,aaronaziz,0.7693365,True,MagFace,prototype
images - 2025-07-22T161522.122.jpeg,aaronaziz,henrygolding,0.6832541,False,MagFace,prototype
images - 2025-07-22T161521.796.jpeg,aaronaziz,aaronaziz,0.6367949,True,MagFace,prototype
7n_aaronazizused00.jpg,aaronaziz,irrfankhan,0.7790364,False,MagFace,prototype
images - 2025-07-22T161521.865.jpeg,aaronaziz,urassayasperbund,0.74908435,False,MagFace,prototype
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,aaronaziz,0.38639733,True,MagFace,prototype
images - 2025-07-22T161521.842.jpeg,aaronaziz,yangmi,0.81861687,False,MagFace,prototype
download (7).jpeg,aaronaziz,aaronaziz,0.62518287,True,MagFace,prototype
images (18).jpeg,aaronaziz,aaronaziz,0.29269683,True,MagFace,prototype
download (11).jpeg,aaronaziz,aaronaziz,0.37308985,True,MagFace,prototype
images (4).jpeg,aaronaziz,irrfankhan,0.83201736,False,MagFace,prototype
images - 2025-07-22T161521.927.jpeg,aaronaziz,aaronaziz,0.6313065,True,MagFace,prototype
images - 2025-07-22T161521.811.jpeg,aaronaziz,yangmi,0.7675899,False,MagFace,prototype
download (12).jpeg,aaronaziz,urassayasperbund,0.78056073,False,MagFace,prototype
images (28).jpeg,aaronaziz,gongli,0.42367566,False,MagFace,prototype
images (48).jpeg,aaronaziz,ronnychieng,0.5740174,False,MagFace,prototype
images - 2025-07-22T161522.164.jpeg,aaronaziz,henrygolding,0.32586467,False,MagFace,prototype
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,sitinurhaliza,0.7317051,True,MagFace,prototype
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,priyankachopra,0.88202214,False,MagFace,prototype
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,priyankachopra,0.8872168,False,MagFace,prototype
images (3).jpeg,sitinurhaliza,sitinurhaliza,0.7145844,True,MagFace,prototype
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,sitinurhaliza,0.7161945,True,MagFace,prototype
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,priyankachopra,0.5716349,False,MagFace,prototype
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,sitinurhaliza,0.8481165,True,MagFace,prototype
images (33).jpeg,sitinurhaliza,sitinurhaliza,0.78309137,True,MagFace,prototype
images (61).jpeg,sitinurhaliza,sitinurhaliza,0.8551976,True,MagFace,prototype
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,sitinurhaliza,0.68096244,True,MagFace,prototype
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,sitinurhaliza,0.7685969,True,MagFace,prototype
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,sitinurhaliza,0.85176647,True,MagFace,prototype
247094.jpg,sitinurhaliza,sitinurhaliza,0.78718644,True,MagFace,prototype
siti0623_1194x556New.jpg,sitinurhaliza,sitinurhaliza,0.864018,True,MagFace,prototype
download (21).jpeg,sitinurhaliza,sitinurhaliza,0.6797161,True,MagFace,prototype
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,sitinurhaliza,0.8464718,True,MagFace,prototype
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.8155888,True,MagFace,prototype
2415849.jpeg,sitinurhaliza,sitinurhaliza,0.7625494,True,MagFace,prototype
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,gongli,0.21703872,False,MagFace,prototype
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,sitinurhaliza,0.8491778,True,MagFace,prototype
1900x1900-000000-80-0-0.jpg,sitinurhaliza,yangmi,0.851745,False,MagFace,prototype
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.85081804,True,MagFace,prototype
