image_path,true_celebrity,predicted_celebrity,confidence,correct,model,classifier
images - 2025-07-22T154841.120.jpeg,ronnychieng,irrfankhan,0.79046905,False,AdaFace,1NN
images - 2025-07-22T154841.350.jpeg,ronnychieng,henrygolding,0.7414329,False,AdaFace,1NN
images - 2025-07-22T165147.336.jpeg,yangmi,yangmi,0.8904364,True,AdaFace,1NN
images - 2025-07-22T165147.948.jpeg,yangmi,yangmi,0.80942154,True,AdaFace,1NN
download (6).jpeg,yangmi,yangmi,0.8989587,True,AdaFace,1NN
images - 2025-07-22T165147.444.jpeg,yangmi,ronnychieng,0.8090754,False,AdaFace,1NN
images (87).jpeg,yangmi,ronnychieng,0.78897625,False,AdaFace,1NN
download (10).jpeg,yangmi,yangmi,0.8086694,True,AdaFace,1NN
download (22).jpeg,yangmi,yangmi,0.6765641,True,AdaFace,1NN
images - 2025-07-22T165147.029.jpeg,yangmi,urassayasperbund,0.8120761,False,AdaFace,1NN
images (33).jpeg,yangmi,yangmi,0.7170979,True,AdaFace,1NN
images - 2025-07-22T165147.932.jpeg,yangmi,yangmi,0.8049778,True,AdaFace,1NN
images - 2025-07-22T165147.196.jpeg,yangmi,yangmi,0.62612605,True,AdaFace,1NN
images - 2025-07-22T165147.907.jpeg,yangmi,yangmi,0.6034053,True,AdaFace,1NN
images - 2025-07-22T165147.146.jpeg,yangmi,yangmi,0.72732204,True,AdaFace,1NN
images - 2025-07-22T165147.060.jpeg,yangmi,gongli,0.7169911,False,AdaFace,1NN
images - 2025-07-22T165147.239.jpeg,yangmi,yangmi,0.6869563,True,AdaFace,1NN
images - 2025-07-22T165147.911.jpeg,yangmi,yangmi,0.78394836,True,AdaFace,1NN
images - 2025-07-22T165147.205.jpeg,yangmi,yangmi,0.88058376,True,AdaFace,1NN
images - 2025-07-22T165147.145.jpeg,yangmi,priyankachopra,0.6936734,False,AdaFace,1NN
download (9).jpeg,yangmi,yangmi,0.7962332,True,AdaFace,1NN
09ca4912922019f7ac585b75c65fa134.jpg,yangmi,yangmi,0.76660883,True,AdaFace,1NN
download (20).jpeg,yangmi,sitinurhaliza,0.69003654,False,AdaFace,1NN
images (2).jpeg,yangmi,yangmi,0.8344114,True,AdaFace,1NN
images - 2025-07-22T165146.881.jpeg,yangmi,priyankachopra,0.77758205,False,AdaFace,1NN
images (93).jpeg,yangmi,urassayasperbund,0.5596254,False,AdaFace,1NN
images (60).jpeg,yangmi,yangmi,0.7223724,True,AdaFace,1NN
images - 2025-07-22T165146.930.jpeg,yangmi,sitinurhaliza,0.83050853,False,AdaFace,1NN
images - 2025-07-22T160126.925.jpeg,irrfankhan,irrfankhan,0.741071,True,AdaFace,1NN
images - 2025-07-22T160126.586.jpeg,irrfankhan,irrfankhan,0.7538997,True,AdaFace,1NN
images - 2025-07-22T160126.815.jpeg,irrfankhan,henrygolding,0.66922534,False,AdaFace,1NN
images - 2025-07-22T160126.892.jpeg,irrfankhan,priyankachopra,0.678211,False,AdaFace,1NN
Irrfan-Khan-1-2024-04-c1507bcf500dd70d642d0b363464406b.jpg,irrfankhan,gongli,0.66832733,False,AdaFace,1NN
download (22).jpeg,irrfankhan,irrfankhan,0.7686355,True,AdaFace,1NN
images - 2025-07-22T160127.114.jpeg,irrfankhan,ronnychieng,0.7339312,False,AdaFace,1NN
images - 2025-07-22T160126.752.jpeg,irrfankhan,irrfankhan,0.8971535,True,AdaFace,1NN
maxresdefault.jpg,irrfankhan,irrfankhan,0.83998,True,AdaFace,1NN
irrfan-khan-dead.jpg,irrfankhan,irrfankhan,0.89098024,True,AdaFace,1NN
images - 2025-07-22T160126.988.jpeg,irrfankhan,aaronaziz,0.711294,False,AdaFace,1NN
d1d32f46d80205a1a504580779c886bc.jpg,irrfankhan,ronnychieng,0.7564564,False,AdaFace,1NN
images - 2025-07-22T160126.917.jpeg,irrfankhan,yangmi,0.64430714,False,AdaFace,1NN
images (1).jpeg,irrfankhan,irrfankhan,0.8096565,True,AdaFace,1NN
irrfan-khan_640x480_81495104135.jpg,irrfankhan,ronnychieng,0.5692391,False,AdaFace,1NN
images - 2025-07-22T160126.921.jpeg,irrfankhan,irrfankhan,0.73945606,True,AdaFace,1NN
images (24).jpeg,irrfankhan,henrygolding,0.7318431,False,AdaFace,1NN
images - 2025-07-22T160126.916.jpeg,irrfankhan,irrfankhan,0.86492956,True,AdaFace,1NN
Irrfan_Khan_May_2015_(cropped).jpg,irrfankhan,irrfankhan,0.9773678,True,AdaFace,1NN
images - 2025-07-22T160126.816.jpeg,irrfankhan,irrfankhan,0.7551738,True,AdaFace,1NN
images (75).jpeg,irrfankhan,irrfankhan,0.73254955,True,AdaFace,1NN
images - 2025-07-22T160420.760.jpeg,priyankachopra,priyankachopra,0.8128014,True,AdaFace,1NN
images - 2025-07-22T160420.982.jpeg,priyankachopra,priyankachopra,0.85146713,True,AdaFace,1NN
images (47).jpeg,priyankachopra,priyankachopra,0.8309876,True,AdaFace,1NN
download (6).jpeg,priyankachopra,priyankachopra,0.9412596,True,AdaFace,1NN
images - 2025-07-22T160420.629.jpeg,priyankachopra,priyankachopra,0.83408296,True,AdaFace,1NN
images (3).jpeg,priyankachopra,priyankachopra,0.84337103,True,AdaFace,1NN
images (85).jpeg,priyankachopra,priyankachopra,0.8162091,True,AdaFace,1NN
images - 2025-07-22T160420.370.jpeg,priyankachopra,urassayasperbund,0.7563106,False,AdaFace,1NN
dd259ba8-c64c-11ea-86df-6d561651b5f4_image_hires_182236.jpg,priyankachopra,priyankachopra,0.83552134,True,AdaFace,1NN
images (15).jpeg,priyankachopra,priyankachopra,0.82104766,True,AdaFace,1NN
images (82).jpeg,priyankachopra,priyankachopra,0.7238727,True,AdaFace,1NN
download (17).jpeg,priyankachopra,priyankachopra,0.8521802,True,AdaFace,1NN
images - 2025-07-22T160420.614.jpeg,priyankachopra,priyankachopra,0.7984264,True,AdaFace,1NN
download (16).jpeg,priyankachopra,priyankachopra,0.85044265,True,AdaFace,1NN
images - 2025-07-22T160420.770.jpeg,priyankachopra,irrfankhan,0.6534806,False,AdaFace,1NN
images (32).jpeg,priyankachopra,priyankachopra,0.8133769,True,AdaFace,1NN
Priyanka-Chopra-on-straddling-Bollywood-and-Hollywood-To-be-able-to-work-in-two-of-the-largest-film-industries-in-the-world….jpg,priyankachopra,priyankachopra,0.7462776,True,AdaFace,1NN
images - 2025-07-22T160420.627.jpeg,priyankachopra,priyankachopra,0.84229267,True,AdaFace,1NN
images (37).jpeg,priyankachopra,irrfankhan,0.65875876,False,AdaFace,1NN
images (60).jpeg,priyankachopra,priyankachopra,0.8455759,True,AdaFace,1NN
images (8).jpeg,priyankachopra,priyankachopra,0.7271171,True,AdaFace,1NN
images - 2025-07-22T160420.759.jpeg,priyankachopra,priyankachopra,0.82248795,True,AdaFace,1NN
download (13).jpeg,aaronaziz,ronnychieng,0.621988,False,AdaFace,1NN
aziz-aaron-image.jpg,aaronaziz,aaronaziz,0.8873738,True,AdaFace,1NN
aaron-filem.jpg,aaronaziz,ronnychieng,0.601587,False,AdaFace,1NN
Untitled-design-21-300x300.jpg,aaronaziz,priyankachopra,0.7867265,False,AdaFace,1NN
images - 2025-07-22T161522.018.jpeg,aaronaziz,aaronaziz,0.82800615,True,AdaFace,1NN
images - 2025-07-22T161522.122.jpeg,aaronaziz,aaronaziz,0.90341187,True,AdaFace,1NN
images - 2025-07-22T161521.796.jpeg,aaronaziz,ronnychieng,0.6339946,False,AdaFace,1NN
7n_aaronazizused00.jpg,aaronaziz,aaronaziz,0.90644765,True,AdaFace,1NN
images - 2025-07-22T161521.865.jpeg,aaronaziz,ronnychieng,0.68905854,False,AdaFace,1NN
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,ronnychieng,0.6072569,False,AdaFace,1NN
images - 2025-07-22T161521.842.jpeg,aaronaziz,priyankachopra,0.81777525,False,AdaFace,1NN
download (7).jpeg,aaronaziz,aaronaziz,0.9258142,True,AdaFace,1NN
images (18).jpeg,aaronaziz,henrygolding,0.54901874,False,AdaFace,1NN
download (11).jpeg,aaronaziz,aaronaziz,0.636502,True,AdaFace,1NN
images (4).jpeg,aaronaziz,ronnychieng,0.7244998,False,AdaFace,1NN
images - 2025-07-22T161521.927.jpeg,aaronaziz,ronnychieng,0.7159095,False,AdaFace,1NN
images - 2025-07-22T161521.811.jpeg,aaronaziz,sitinurhaliza,0.7273207,False,AdaFace,1NN
download (12).jpeg,aaronaziz,sitinurhaliza,0.7587538,False,AdaFace,1NN
images (28).jpeg,aaronaziz,ronnychieng,0.6471143,False,AdaFace,1NN
images (48).jpeg,aaronaziz,priyankachopra,0.612126,False,AdaFace,1NN
images - 2025-07-22T161522.164.jpeg,aaronaziz,aaronaziz,0.65769887,True,AdaFace,1NN
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,sitinurhaliza,0.88530284,True,AdaFace,1NN
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,priyankachopra,0.8204429,False,AdaFace,1NN
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,sitinurhaliza,0.8225877,True,AdaFace,1NN
images (3).jpeg,sitinurhaliza,sitinurhaliza,0.7272978,True,AdaFace,1NN
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,sitinurhaliza,0.8157815,True,AdaFace,1NN
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,yangmi,0.75083935,False,AdaFace,1NN
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,aaronaziz,0.7740044,False,AdaFace,1NN
images (33).jpeg,sitinurhaliza,sitinurhaliza,0.7680311,True,AdaFace,1NN
images (61).jpeg,sitinurhaliza,sitinurhaliza,0.7323851,True,AdaFace,1NN
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,sitinurhaliza,0.66515523,True,AdaFace,1NN
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,urassayasperbund,0.7030752,False,AdaFace,1NN
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,sitinurhaliza,0.75461066,True,AdaFace,1NN
247094.jpg,sitinurhaliza,sitinurhaliza,0.9553984,True,AdaFace,1NN
siti0623_1194x556New.jpg,sitinurhaliza,sitinurhaliza,0.8595555,True,AdaFace,1NN
download (21).jpeg,sitinurhaliza,sitinurhaliza,0.7253114,True,AdaFace,1NN
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,sitinurhaliza,0.7474386,True,AdaFace,1NN
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.9353512,True,AdaFace,1NN
2415849.jpeg,sitinurhaliza,sitinurhaliza,0.74353826,True,AdaFace,1NN
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,sitinurhaliza,0.36868805,True,AdaFace,1NN
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,sitinurhaliza,0.9638998,True,AdaFace,1NN
1900x1900-000000-80-0-0.jpg,sitinurhaliza,sitinurhaliza,0.8400492,True,AdaFace,1NN
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.9409806,True,AdaFace,1NN
