image_path,true_celebrity,predicted_celebrity,confidence,correct,model,classifier
images - 2025-07-22T155411.098.jpeg,gongli,gongli,0.9092494,True,CurricularFace,1NN
images (27).jpeg,gongli,gongli,0.6871666,True,CurricularFace,1NN
GONG-LI_Head-of-Jury-for-the-55th-GHA-e1531859364238.jpg,gongli,gongli,0.9713279,True,CurricularFace,1NN
images - 2025-07-22T155411.125.jpeg,gongli,gongli,0.8164335,True,CurricularFace,1NN
images - 2025-07-22T155411.288.jpeg,gongli,yangmi,0.8442674,False,CurricularFace,1NN
hq720.jpg,gongli,priyankachopra,0.8625892,False,CurricularFace,1NN
images - 2025-07-22T155411.116.jpeg,gongli,priyankachopra,0.7743678,False,CurricularFace,1NN
images - 2025-07-22T155411.131.jpeg,gongli,gongli,0.843165,True,CurricularFace,1NN
download (7).jpeg,gongli,gongli,0.8635175,True,CurricularFace,1NN
250px-Gong_Li_Cannes_2011.jpg,gongli,gongli,0.940529,True,CurricularFace,1NN
images (6).jpeg,gongli,priyankachopra,0.7799324,False,CurricularFace,1NN
download (11).jpeg,gongli,yangmi,0.78691477,False,CurricularFace,1NN
images (37).jpeg,gongli,henrygolding,0.82596385,False,CurricularFace,1NN
001ec9790963150dec6d00.jpg,gongli,gongli,0.70899785,True,CurricularFace,1NN
images - 2025-07-22T155411.369.jpeg,gongli,yangmi,0.8520615,False,CurricularFace,1NN
images (20).jpeg,ronnychieng,ronnychieng,0.8119088,True,CurricularFace,1NN
images - 2025-07-22T154841.136.jpeg,ronnychieng,ronnychieng,0.8045758,True,CurricularFace,1NN
images (7).jpeg,ronnychieng,ronnychieng,0.8737011,True,CurricularFace,1NN
images (43).jpeg,ronnychieng,aaronaziz,0.7940113,False,CurricularFace,1NN
ronny-chieng-martial-arts-comedy-film-project-696x442.jpg,ronnychieng,ronnychieng,0.87848264,True,CurricularFace,1NN
images - 2025-07-22T154841.130.jpeg,ronnychieng,henrygolding,0.72622776,False,CurricularFace,1NN
images (38).jpeg,ronnychieng,aaronaziz,0.7847318,False,CurricularFace,1NN
images (15).jpeg,ronnychieng,irrfankhan,0.77928114,False,CurricularFace,1NN
download (5).jpeg,ronnychieng,henrygolding,0.7967155,False,CurricularFace,1NN
images - 2025-07-22T154841.440.jpeg,ronnychieng,ronnychieng,0.8401853,True,CurricularFace,1NN
images (96).jpeg,ronnychieng,henrygolding,0.8701179,False,CurricularFace,1NN
Ronny-Chieng-1.jpg,ronnychieng,ronnychieng,0.8783438,True,CurricularFace,1NN
maxresdefault (1).jpg,ronnychieng,ronnychieng,0.8590027,True,CurricularFace,1NN
images (70).jpeg,ronnychieng,ronnychieng,0.84228265,True,CurricularFace,1NN
download (9).jpeg,ronnychieng,ronnychieng,0.7917156,True,CurricularFace,1NN
images (89).jpeg,ronnychieng,henrygolding,0.76688254,False,CurricularFace,1NN
images - 2025-07-22T154841.120.jpeg,ronnychieng,henrygolding,0.8128232,False,CurricularFace,1NN
images - 2025-07-22T154841.350.jpeg,ronnychieng,aaronaziz,0.8360183,False,CurricularFace,1NN
images - 2025-07-22T165147.336.jpeg,yangmi,yangmi,0.93678385,True,CurricularFace,1NN
images - 2025-07-22T165147.948.jpeg,yangmi,sitinurhaliza,0.8205029,False,CurricularFace,1NN
download (6).jpeg,yangmi,yangmi,0.94841063,True,CurricularFace,1NN
images - 2025-07-22T165147.444.jpeg,yangmi,yangmi,0.81688684,True,CurricularFace,1NN
images (87).jpeg,yangmi,aaronaziz,0.82615876,False,CurricularFace,1NN
download (10).jpeg,yangmi,priyankachopra,0.84351873,False,CurricularFace,1NN
download (22).jpeg,yangmi,yangmi,0.70431226,True,CurricularFace,1NN
images - 2025-07-22T165147.029.jpeg,yangmi,priyankachopra,0.7930436,False,CurricularFace,1NN
images (33).jpeg,yangmi,yangmi,0.8326194,True,CurricularFace,1NN
images - 2025-07-22T165147.932.jpeg,yangmi,priyankachopra,0.7588079,False,CurricularFace,1NN
images - 2025-07-22T165147.196.jpeg,yangmi,gongli,0.65362054,False,CurricularFace,1NN
images - 2025-07-22T165147.907.jpeg,yangmi,ronnychieng,0.72342056,False,CurricularFace,1NN
images - 2025-07-22T165147.146.jpeg,yangmi,sitinurhaliza,0.8457929,False,CurricularFace,1NN
images - 2025-07-22T165147.060.jpeg,yangmi,urassayasperbund,0.7301096,False,CurricularFace,1NN
images - 2025-07-22T165147.239.jpeg,yangmi,yangmi,0.7743716,True,CurricularFace,1NN
images - 2025-07-22T165147.911.jpeg,yangmi,priyankachopra,0.8040767,False,CurricularFace,1NN
images - 2025-07-22T165147.205.jpeg,yangmi,yangmi,0.92555916,True,CurricularFace,1NN
images - 2025-07-22T165147.145.jpeg,yangmi,urassayasperbund,0.8389444,False,CurricularFace,1NN
download (9).jpeg,yangmi,yangmi,0.7998062,True,CurricularFace,1NN
09ca4912922019f7ac585b75c65fa134.jpg,yangmi,yangmi,0.7851908,True,CurricularFace,1NN
download (20).jpeg,yangmi,yangmi,0.7652122,True,CurricularFace,1NN
images (2).jpeg,yangmi,priyankachopra,0.83474255,False,CurricularFace,1NN
images - 2025-07-22T165146.881.jpeg,yangmi,yangmi,0.808003,True,CurricularFace,1NN
images (93).jpeg,yangmi,urassayasperbund,0.7642106,False,CurricularFace,1NN
images (60).jpeg,yangmi,gongli,0.7570023,False,CurricularFace,1NN
images - 2025-07-22T165146.930.jpeg,yangmi,priyankachopra,0.82501805,False,CurricularFace,1NN
images - 2025-07-22T160126.925.jpeg,irrfankhan,irrfankhan,0.7955791,True,CurricularFace,1NN
images - 2025-07-22T160126.586.jpeg,irrfankhan,irrfankhan,0.7484621,True,CurricularFace,1NN
images - 2025-07-22T160126.815.jpeg,irrfankhan,gongli,0.76230514,False,CurricularFace,1NN
images - 2025-07-22T160126.892.jpeg,irrfankhan,henrygolding,0.7324481,False,CurricularFace,1NN
Irrfan-Khan-1-2024-04-c1507bcf500dd70d642d0b363464406b.jpg,irrfankhan,aaronaziz,0.779703,False,CurricularFace,1NN
download (22).jpeg,irrfankhan,irrfankhan,0.8214326,True,CurricularFace,1NN
images - 2025-07-22T160127.114.jpeg,irrfankhan,irrfankhan,0.765244,True,CurricularFace,1NN
images - 2025-07-22T160126.752.jpeg,irrfankhan,irrfankhan,0.9102025,True,CurricularFace,1NN
maxresdefault.jpg,irrfankhan,irrfankhan,0.8466023,True,CurricularFace,1NN
irrfan-khan-dead.jpg,irrfankhan,irrfankhan,0.9436753,True,CurricularFace,1NN
images - 2025-07-22T160126.988.jpeg,irrfankhan,henrygolding,0.7768215,False,CurricularFace,1NN
d1d32f46d80205a1a504580779c886bc.jpg,irrfankhan,henrygolding,0.8298831,False,CurricularFace,1NN
images - 2025-07-22T160126.917.jpeg,irrfankhan,irrfankhan,0.78171825,True,CurricularFace,1NN
images (1).jpeg,irrfankhan,irrfankhan,0.80744755,True,CurricularFace,1NN
irrfan-khan_640x480_81495104135.jpg,irrfankhan,gongli,0.78722084,False,CurricularFace,1NN
images - 2025-07-22T160126.921.jpeg,irrfankhan,henrygolding,0.79344046,False,CurricularFace,1NN
images (24).jpeg,irrfankhan,irrfankhan,0.6932518,True,CurricularFace,1NN
images - 2025-07-22T160126.916.jpeg,irrfankhan,irrfankhan,0.8478729,True,CurricularFace,1NN
Irrfan_Khan_May_2015_(cropped).jpg,irrfankhan,irrfankhan,0.9892768,True,CurricularFace,1NN
images - 2025-07-22T160126.816.jpeg,irrfankhan,irrfankhan,0.86753947,True,CurricularFace,1NN
images (75).jpeg,irrfankhan,gongli,0.83336496,False,CurricularFace,1NN
images - 2025-07-22T160420.760.jpeg,priyankachopra,urassayasperbund,0.8596026,False,CurricularFace,1NN
images - 2025-07-22T160420.982.jpeg,priyankachopra,priyankachopra,0.90078187,True,CurricularFace,1NN
images (47).jpeg,priyankachopra,priyankachopra,0.81774044,True,CurricularFace,1NN
download (6).jpeg,priyankachopra,priyankachopra,0.96293217,True,CurricularFace,1NN
images - 2025-07-22T160420.629.jpeg,priyankachopra,priyankachopra,0.8618462,True,CurricularFace,1NN
images (3).jpeg,priyankachopra,ronnychieng,0.81695366,False,CurricularFace,1NN
images (85).jpeg,priyankachopra,priyankachopra,0.8367877,True,CurricularFace,1NN
images - 2025-07-22T160420.370.jpeg,priyankachopra,priyankachopra,0.8373635,True,CurricularFace,1NN
dd259ba8-c64c-11ea-86df-6d561651b5f4_image_hires_182236.jpg,priyankachopra,priyankachopra,0.8375094,True,CurricularFace,1NN
images (15).jpeg,priyankachopra,priyankachopra,0.7806749,True,CurricularFace,1NN
images (82).jpeg,priyankachopra,ronnychieng,0.82524854,False,CurricularFace,1NN
download (17).jpeg,priyankachopra,priyankachopra,0.8427563,True,CurricularFace,1NN
images - 2025-07-22T160420.614.jpeg,priyankachopra,priyankachopra,0.9082517,True,CurricularFace,1NN
download (16).jpeg,priyankachopra,priyankachopra,0.8767363,True,CurricularFace,1NN
images - 2025-07-22T160420.770.jpeg,priyankachopra,irrfankhan,0.7122768,False,CurricularFace,1NN
images (32).jpeg,priyankachopra,priyankachopra,0.79558057,True,CurricularFace,1NN
Priyanka-Chopra-on-straddling-Bollywood-and-Hollywood-To-be-able-to-work-in-two-of-the-largest-film-industries-in-the-world….jpg,priyankachopra,priyankachopra,0.78181934,True,CurricularFace,1NN
images - 2025-07-22T160420.627.jpeg,priyankachopra,priyankachopra,0.92803854,True,CurricularFace,1NN
images (37).jpeg,priyankachopra,yangmi,0.77436167,False,CurricularFace,1NN
images (60).jpeg,priyankachopra,priyankachopra,0.8499696,True,CurricularFace,1NN
images (8).jpeg,priyankachopra,priyankachopra,0.7373799,True,CurricularFace,1NN
images - 2025-07-22T160420.759.jpeg,priyankachopra,priyankachopra,0.82463825,True,CurricularFace,1NN
download (13).jpeg,aaronaziz,henrygolding,0.7375512,False,CurricularFace,1NN
aziz-aaron-image.jpg,aaronaziz,aaronaziz,0.9058752,True,CurricularFace,1NN
aaron-filem.jpg,aaronaziz,aaronaziz,0.8230896,True,CurricularFace,1NN
Untitled-design-21-300x300.jpg,aaronaziz,priyankachopra,0.71059954,False,CurricularFace,1NN
images - 2025-07-22T161522.018.jpeg,aaronaziz,aaronaziz,0.9143684,True,CurricularFace,1NN
images - 2025-07-22T161522.122.jpeg,aaronaziz,aaronaziz,0.9622993,True,CurricularFace,1NN
images - 2025-07-22T161521.796.jpeg,aaronaziz,ronnychieng,0.8061457,False,CurricularFace,1NN
7n_aaronazizused00.jpg,aaronaziz,aaronaziz,0.8864616,True,CurricularFace,1NN
images - 2025-07-22T161521.865.jpeg,aaronaziz,urassayasperbund,0.6235455,False,CurricularFace,1NN
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,ronnychieng,0.77224976,False,CurricularFace,1NN
images - 2025-07-22T161521.842.jpeg,aaronaziz,aaronaziz,0.86421204,True,CurricularFace,1NN
download (7).jpeg,aaronaziz,aaronaziz,0.9523268,True,CurricularFace,1NN
images (18).jpeg,aaronaziz,aaronaziz,0.70011353,True,CurricularFace,1NN
download (11).jpeg,aaronaziz,aaronaziz,0.75342625,True,CurricularFace,1NN
images (4).jpeg,aaronaziz,ronnychieng,0.82519144,False,CurricularFace,1NN
images - 2025-07-22T161521.927.jpeg,aaronaziz,gongli,0.7230681,False,CurricularFace,1NN
images - 2025-07-22T161521.811.jpeg,aaronaziz,irrfankhan,0.79853106,False,CurricularFace,1NN
download (12).jpeg,aaronaziz,urassayasperbund,0.7592963,False,CurricularFace,1NN
images (28).jpeg,aaronaziz,ronnychieng,0.7888137,False,CurricularFace,1NN
images (48).jpeg,aaronaziz,ronnychieng,0.7673172,False,CurricularFace,1NN
images - 2025-07-22T161522.164.jpeg,aaronaziz,aaronaziz,0.83882487,True,CurricularFace,1NN
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,sitinurhaliza,0.89267087,True,CurricularFace,1NN
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,sitinurhaliza,0.8450761,True,CurricularFace,1NN
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,sitinurhaliza,0.87063956,True,CurricularFace,1NN
images (3).jpeg,sitinurhaliza,sitinurhaliza,0.7474821,True,CurricularFace,1NN
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,sitinurhaliza,0.8298088,True,CurricularFace,1NN
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,irrfankhan,0.7569982,False,CurricularFace,1NN
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,sitinurhaliza,0.7195588,True,CurricularFace,1NN
images (33).jpeg,sitinurhaliza,sitinurhaliza,0.63845134,True,CurricularFace,1NN
images (61).jpeg,sitinurhaliza,yangmi,0.63777196,False,CurricularFace,1NN
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,sitinurhaliza,0.58908737,True,CurricularFace,1NN
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,sitinurhaliza,0.7079557,True,CurricularFace,1NN
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,sitinurhaliza,0.7513291,True,CurricularFace,1NN
247094.jpg,sitinurhaliza,sitinurhaliza,0.9537229,True,CurricularFace,1NN
siti0623_1194x556New.jpg,sitinurhaliza,sitinurhaliza,0.9100893,True,CurricularFace,1NN
download (21).jpeg,sitinurhaliza,sitinurhaliza,0.74666846,True,CurricularFace,1NN
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,sitinurhaliza,0.60903275,True,CurricularFace,1NN
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.89247155,True,CurricularFace,1NN
2415849.jpeg,sitinurhaliza,aaronaziz,0.79677325,False,CurricularFace,1NN
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,urassayasperbund,0.624523,False,CurricularFace,1NN
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,sitinurhaliza,0.9599303,True,CurricularFace,1NN
1900x1900-000000-80-0-0.jpg,sitinurhaliza,henrygolding,0.8596908,False,CurricularFace,1NN
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.9198868,True,CurricularFace,1NN
