image_path,true_celebrity,predicted_celebrity,confidence,correct,model,classifier
images - 2025-07-22T160420.770.jpeg,priyankachopra,irrfankhan,0.546817,False,CurricularFace,prototype
images (32).jpeg,priyankachopra,priyankachopra,0.75457954,True,CurricularFace,prototype
Priyanka-Chopra-on-straddling-Bollywood-and-Hollywood-To-be-able-to-work-in-two-of-the-largest-film-industries-in-the-world….jpg,priyankachopra,priyankachopra,0.7967859,True,CurricularFace,prototype
images - 2025-07-22T160420.627.jpeg,priyankachopra,priyankachopra,0.9032403,True,CurricularFace,prototype
images (37).jpeg,priyankachopra,gongli,0.7659799,False,CurricularFace,prototype
images (60).jpeg,priyankachopra,priyankachopra,0.8718128,True,CurricularFace,prototype
images (8).jpeg,priyankachopra,priyankachopra,0.7309067,True,CurricularFace,prototype
images - 2025-07-22T160420.759.jpeg,priyankachopra,priyankachopra,0.8678374,True,CurricularFace,prototype
download (13).jpeg,aaronaziz,henrygolding,0.7274779,False,CurricularFace,prototype
aziz-aaron-image.jpg,aaronaziz,sitinurhaliza,0.7116317,False,CurricularFace,prototype
aaron-filem.jpg,aaronaziz,aaronaziz,0.75333774,True,CurricularFace,prototype
Untitled-design-21-300x300.jpg,aaronaziz,irrfankhan,0.6891468,False,CurricularFace,prototype
images - 2025-07-22T161522.018.jpeg,aaronaziz,aaronaziz,0.798435,True,CurricularFace,prototype
images - 2025-07-22T161522.122.jpeg,aaronaziz,henrygolding,0.8165787,False,CurricularFace,prototype
images - 2025-07-22T161521.796.jpeg,aaronaziz,aaronaziz,0.72337687,True,CurricularFace,prototype
7n_aaronazizused00.jpg,aaronaziz,henrygolding,0.78300464,False,CurricularFace,prototype
images - 2025-07-22T161521.865.jpeg,aaronaziz,urassayasperbund,0.6180756,False,CurricularFace,prototype
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,aaronaziz,0.703567,True,CurricularFace,prototype
images - 2025-07-22T161521.842.jpeg,aaronaziz,yangmi,0.8259566,False,CurricularFace,prototype
download (7).jpeg,aaronaziz,henrygolding,0.79437065,False,CurricularFace,prototype
images (18).jpeg,aaronaziz,ronnychieng,0.6168617,False,CurricularFace,prototype
download (11).jpeg,aaronaziz,henrygolding,0.67433405,False,CurricularFace,prototype
images (4).jpeg,aaronaziz,aaronaziz,0.8407621,True,CurricularFace,prototype
images - 2025-07-22T161521.927.jpeg,aaronaziz,aaronaziz,0.7276162,True,CurricularFace,prototype
images - 2025-07-22T161521.811.jpeg,aaronaziz,irrfankhan,0.80551696,False,CurricularFace,prototype
download (12).jpeg,aaronaziz,urassayasperbund,0.64817834,False,CurricularFace,prototype
images (28).jpeg,aaronaziz,ronnychieng,0.78810406,False,CurricularFace,prototype
images (48).jpeg,aaronaziz,ronnychieng,0.7787627,False,CurricularFace,prototype
images - 2025-07-22T161522.164.jpeg,aaronaziz,ronnychieng,0.7703973,False,CurricularFace,prototype
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,sitinurhaliza,0.64683664,True,CurricularFace,prototype
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,priyankachopra,0.75949883,False,CurricularFace,prototype
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,priyankachopra,0.81599116,False,CurricularFace,prototype
images (3).jpeg,sitinurhaliza,sitinurhaliza,0.7021672,True,CurricularFace,prototype
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,sitinurhaliza,0.56234634,True,CurricularFace,prototype
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,yangmi,0.7301517,False,CurricularFace,prototype
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,sitinurhaliza,0.7794492,True,CurricularFace,prototype
images (33).jpeg,sitinurhaliza,sitinurhaliza,0.67155254,True,CurricularFace,prototype
images (61).jpeg,sitinurhaliza,sitinurhaliza,0.68801564,True,CurricularFace,prototype
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,sitinurhaliza,0.56940955,True,CurricularFace,prototype
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,sitinurhaliza,0.5780967,True,CurricularFace,prototype
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,sitinurhaliza,0.7463334,True,CurricularFace,prototype
247094.jpg,sitinurhaliza,priyankachopra,0.6717336,False,CurricularFace,prototype
siti0623_1194x556New.jpg,sitinurhaliza,sitinurhaliza,0.72547793,True,CurricularFace,prototype
download (21).jpeg,sitinurhaliza,sitinurhaliza,0.8052467,True,CurricularFace,prototype
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,sitinurhaliza,0.63651854,True,CurricularFace,prototype
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.67778957,True,CurricularFace,prototype
2415849.jpeg,sitinurhaliza,sitinurhaliza,0.8437882,True,CurricularFace,prototype
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,gongli,0.5404699,False,CurricularFace,prototype
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,sitinurhaliza,0.7291595,True,CurricularFace,prototype
1900x1900-000000-80-0-0.jpg,sitinurhaliza,yangmi,0.83925915,False,CurricularFace,prototype
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.5686548,True,CurricularFace,prototype
