image_path,true_celebrity,predicted_celebrity,confidence,correct,model,classifier
images (96).jpeg,ronnychieng,ronnychieng,0.8824053,True,SphereFace,1NN
Ronny-Chieng-1.jpg,ronnychieng,ronnychieng,0.8362082,True,SphereFace,1NN
maxresdefault (1).jpg,ronnychieng,ronnychieng,0.83109784,True,SphereFace,1NN
images (70).jpeg,ronnychieng,ronnychieng,0.8539065,True,SphereFace,1NN
download (9).jpeg,ronnychieng,gongli,0.81975615,False,SphereFace,1NN
images (89).jpeg,ronnychieng,henrygolding,0.8028081,False,SphereFace,1NN
images - 2025-07-22T154841.120.jpeg,ronnychieng,henrygolding,0.85308456,False,SphereFace,1NN
images - 2025-07-22T154841.350.jpeg,ronnychieng,ronnychieng,0.8207078,True,SphereFace,1NN
images - 2025-07-22T165147.336.jpeg,yangmi,yangmi,0.95950603,True,SphereFace,1NN
images - 2025-07-22T165147.948.jpeg,yangmi,yangmi,0.8709568,True,SphereFace,1NN
download (6).jpeg,yangmi,yangmi,0.95975673,True,SphereFace,1NN
images - 2025-07-22T165147.444.jpeg,yangmi,yangmi,0.8628663,True,SphereFace,1NN
images (87).jpeg,yangmi,ronnychieng,0.88328433,False,SphereFace,1NN
download (10).jpeg,yangmi,yangmi,0.80169857,True,SphereFace,1NN
download (22).jpeg,yangmi,gongli,0.72053725,False,SphereFace,1NN
images - 2025-07-22T165147.029.jpeg,yangmi,yangmi,0.84209025,True,SphereFace,1NN
images (33).jpeg,yangmi,yangmi,0.8261545,True,SphereFace,1NN
images - 2025-07-22T165147.932.jpeg,yangmi,priyankachopra,0.83827937,False,SphereFace,1NN
images - 2025-07-22T165147.196.jpeg,yangmi,urassayasperbund,0.70781326,False,SphereFace,1NN
images - 2025-07-22T165147.907.jpeg,yangmi,yangmi,0.79348516,True,SphereFace,1NN
images - 2025-07-22T165147.146.jpeg,yangmi,urassayasperbund,0.8021447,False,SphereFace,1NN
images - 2025-07-22T165147.060.jpeg,yangmi,yangmi,0.8371875,True,SphereFace,1NN
images - 2025-07-22T165147.239.jpeg,yangmi,yangmi,0.6703291,True,SphereFace,1NN
images - 2025-07-22T165147.911.jpeg,yangmi,priyankachopra,0.8745636,False,SphereFace,1NN
images - 2025-07-22T165147.205.jpeg,yangmi,yangmi,0.9168439,True,SphereFace,1NN
images - 2025-07-22T165147.145.jpeg,yangmi,urassayasperbund,0.7822999,False,SphereFace,1NN
download (9).jpeg,yangmi,yangmi,0.8568014,True,SphereFace,1NN
09ca4912922019f7ac585b75c65fa134.jpg,yangmi,yangmi,0.8130604,True,SphereFace,1NN
download (20).jpeg,yangmi,yangmi,0.8283884,True,SphereFace,1NN
images (2).jpeg,yangmi,yangmi,0.88877344,True,SphereFace,1NN
images - 2025-07-22T165146.881.jpeg,yangmi,priyankachopra,0.832729,False,SphereFace,1NN
images (93).jpeg,yangmi,urassayasperbund,0.60645485,False,SphereFace,1NN
images (60).jpeg,yangmi,yangmi,0.7777636,True,SphereFace,1NN
images - 2025-07-22T165146.930.jpeg,yangmi,sitinurhaliza,0.87512594,False,SphereFace,1NN
images - 2025-07-22T160126.925.jpeg,irrfankhan,ronnychieng,0.82530224,False,SphereFace,1NN
images - 2025-07-22T160126.586.jpeg,irrfankhan,henrygolding,0.845785,False,SphereFace,1NN
images - 2025-07-22T160126.815.jpeg,irrfankhan,henrygolding,0.79560775,False,SphereFace,1NN
images - 2025-07-22T160126.892.jpeg,irrfankhan,henrygolding,0.8048383,False,SphereFace,1NN
Irrfan-Khan-1-2024-04-c1507bcf500dd70d642d0b363464406b.jpg,irrfankhan,aaronaziz,0.82538104,False,SphereFace,1NN
download (22).jpeg,irrfankhan,irrfankhan,0.86556053,True,SphereFace,1NN
images - 2025-07-22T160127.114.jpeg,irrfankhan,irrfankhan,0.80341506,True,SphereFace,1NN
images - 2025-07-22T160126.752.jpeg,irrfankhan,irrfankhan,0.90054595,True,SphereFace,1NN
maxresdefault.jpg,irrfankhan,irrfankhan,0.8558382,True,SphereFace,1NN
irrfan-khan-dead.jpg,irrfankhan,irrfankhan,0.92895615,True,SphereFace,1NN
images - 2025-07-22T160126.988.jpeg,irrfankhan,ronnychieng,0.8329687,False,SphereFace,1NN
d1d32f46d80205a1a504580779c886bc.jpg,irrfankhan,irrfankhan,0.8173256,True,SphereFace,1NN
images - 2025-07-22T160126.917.jpeg,irrfankhan,irrfankhan,0.831438,True,SphereFace,1NN
images (1).jpeg,irrfankhan,irrfankhan,0.87839717,True,SphereFace,1NN
irrfan-khan_640x480_81495104135.jpg,irrfankhan,henrygolding,0.8011806,False,SphereFace,1NN
images - 2025-07-22T160126.921.jpeg,irrfankhan,henrygolding,0.8225465,False,SphereFace,1NN
images (24).jpeg,irrfankhan,irrfankhan,0.795709,True,SphereFace,1NN
images - 2025-07-22T160126.916.jpeg,irrfankhan,irrfankhan,0.87431425,True,SphereFace,1NN
Irrfan_Khan_May_2015_(cropped).jpg,irrfankhan,irrfankhan,0.9940044,True,SphereFace,1NN
images - 2025-07-22T160126.816.jpeg,irrfankhan,irrfankhan,0.88537765,True,SphereFace,1NN
images (75).jpeg,irrfankhan,ronnychieng,0.8244149,False,SphereFace,1NN
images - 2025-07-22T160420.760.jpeg,priyankachopra,aaronaziz,0.88030124,False,SphereFace,1NN
images - 2025-07-22T160420.982.jpeg,priyankachopra,priyankachopra,0.90822244,True,SphereFace,1NN
images (47).jpeg,priyankachopra,priyankachopra,0.8767266,True,SphereFace,1NN
download (6).jpeg,priyankachopra,priyankachopra,0.970799,True,SphereFace,1NN
images - 2025-07-22T160420.629.jpeg,priyankachopra,priyankachopra,0.9012294,True,SphereFace,1NN
images (3).jpeg,priyankachopra,ronnychieng,0.86486363,False,SphereFace,1NN
images (85).jpeg,priyankachopra,priyankachopra,0.86607444,True,SphereFace,1NN
images - 2025-07-22T160420.370.jpeg,priyankachopra,yangmi,0.83642113,False,SphereFace,1NN
dd259ba8-c64c-11ea-86df-6d561651b5f4_image_hires_182236.jpg,priyankachopra,yangmi,0.85634995,False,SphereFace,1NN
images (15).jpeg,priyankachopra,priyankachopra,0.89388573,True,SphereFace,1NN
images (82).jpeg,priyankachopra,priyankachopra,0.84299475,True,SphereFace,1NN
download (17).jpeg,priyankachopra,priyankachopra,0.8565888,True,SphereFace,1NN
images - 2025-07-22T160420.614.jpeg,priyankachopra,sitinurhaliza,0.90842426,False,SphereFace,1NN
download (16).jpeg,priyankachopra,priyankachopra,0.88060564,True,SphereFace,1NN
images - 2025-07-22T160420.770.jpeg,priyankachopra,henrygolding,0.76065737,False,SphereFace,1NN
images (32).jpeg,priyankachopra,priyankachopra,0.8532835,True,SphereFace,1NN
Priyanka-Chopra-on-straddling-Bollywood-and-Hollywood-To-be-able-to-work-in-two-of-the-largest-film-industries-in-the-world….jpg,priyankachopra,priyankachopra,0.877362,True,SphereFace,1NN
images - 2025-07-22T160420.627.jpeg,priyankachopra,priyankachopra,0.9189426,True,SphereFace,1NN
images (37).jpeg,priyankachopra,gongli,0.78491575,False,SphereFace,1NN
images (60).jpeg,priyankachopra,priyankachopra,0.8604445,True,SphereFace,1NN
images (8).jpeg,priyankachopra,urassayasperbund,0.8405348,False,SphereFace,1NN
images - 2025-07-22T160420.759.jpeg,priyankachopra,priyankachopra,0.8962172,True,SphereFace,1NN
download (13).jpeg,aaronaziz,aaronaziz,0.76732296,True,SphereFace,1NN
aziz-aaron-image.jpg,aaronaziz,aaronaziz,0.88607514,True,SphereFace,1NN
aaron-filem.jpg,aaronaziz,aaronaziz,0.78069496,True,SphereFace,1NN
Untitled-design-21-300x300.jpg,aaronaziz,priyankachopra,0.8399825,False,SphereFace,1NN
images - 2025-07-22T161522.018.jpeg,aaronaziz,aaronaziz,0.90704346,True,SphereFace,1NN
images - 2025-07-22T161522.122.jpeg,aaronaziz,aaronaziz,0.9779378,True,SphereFace,1NN
images - 2025-07-22T161521.796.jpeg,aaronaziz,henrygolding,0.74007237,False,SphereFace,1NN
7n_aaronazizused00.jpg,aaronaziz,aaronaziz,0.9394112,True,SphereFace,1NN
images - 2025-07-22T161521.865.jpeg,aaronaziz,irrfankhan,0.7266432,False,SphereFace,1NN
dc-Cover-lgsc3nse3kkcoi86401hlcj8e6-20170308230122.Medi.jpeg,aaronaziz,ronnychieng,0.6179092,False,SphereFace,1NN
images - 2025-07-22T161521.842.jpeg,aaronaziz,yangmi,0.8672377,False,SphereFace,1NN
download (7).jpeg,aaronaziz,aaronaziz,0.9757873,True,SphereFace,1NN
images (18).jpeg,aaronaziz,aaronaziz,0.5481898,True,SphereFace,1NN
download (11).jpeg,aaronaziz,aaronaziz,0.57578015,True,SphereFace,1NN
images (4).jpeg,aaronaziz,ronnychieng,0.8382702,False,SphereFace,1NN
images - 2025-07-22T161521.927.jpeg,aaronaziz,gongli,0.7601484,False,SphereFace,1NN
images - 2025-07-22T161521.811.jpeg,aaronaziz,aaronaziz,0.8049065,True,SphereFace,1NN
download (12).jpeg,aaronaziz,urassayasperbund,0.8044729,False,SphereFace,1NN
images (28).jpeg,aaronaziz,henrygolding,0.82009417,False,SphereFace,1NN
images (48).jpeg,aaronaziz,henrygolding,0.76064134,False,SphereFace,1NN
images - 2025-07-22T161522.164.jpeg,aaronaziz,aaronaziz,0.69122887,True,SphereFace,1NN
2025 July26 Dato' Sri Siti Nurhaliza Live In Singapore@SISTIC-Event Main Images (mobile) 1146x1146 - Resize.jpg,sitinurhaliza,sitinurhaliza,0.9329119,True,SphereFace,1NN
images - 2025-07-22T152914.087.jpeg,sitinurhaliza,priyankachopra,0.8900776,False,SphereFace,1NN
images - 2025-07-22T152914.052.jpeg,sitinurhaliza,sitinurhaliza,0.8817966,True,SphereFace,1NN
images (3).jpeg,sitinurhaliza,sitinurhaliza,0.7441888,True,SphereFace,1NN
olsschlwnss001a.jpg_1731982121.jpg,sitinurhaliza,sitinurhaliza,0.854416,True,SphereFace,1NN
images - 2025-07-22T152915.218.jpeg,sitinurhaliza,yangmi,0.8247987,False,SphereFace,1NN
images - 2025-07-22T152915.213.jpeg,sitinurhaliza,sitinurhaliza,0.8105252,True,SphereFace,1NN
images (33).jpeg,sitinurhaliza,sitinurhaliza,0.8103862,True,SphereFace,1NN
images (61).jpeg,sitinurhaliza,sitinurhaliza,0.80344605,True,SphereFace,1NN
content_siti-nurhaliza-ozasia.jpg,sitinurhaliza,sitinurhaliza,0.7251084,True,SphereFace,1NN
images - 2025-07-22T152915.227.jpeg,sitinurhaliza,sitinurhaliza,0.75688815,True,SphereFace,1NN
images - 2025-07-22T152915.228.jpeg,sitinurhaliza,sitinurhaliza,0.7750014,True,SphereFace,1NN
247094.jpg,sitinurhaliza,sitinurhaliza,0.95558274,True,SphereFace,1NN
siti0623_1194x556New.jpg,sitinurhaliza,sitinurhaliza,0.9155117,True,SphereFace,1NN
download (21).jpeg,sitinurhaliza,sitinurhaliza,0.8276881,True,SphereFace,1NN
images - 2025-07-22T152913.409.jpeg,sitinurhaliza,sitinurhaliza,0.7876128,True,SphereFace,1NN
350px-Siti_Nurhaliza_-_Dato'_Siti_Nurhaliza_&_Friends'_Artists_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.9513395,True,SphereFace,1NN
2415849.jpeg,sitinurhaliza,sitinurhaliza,0.83098614,True,SphereFace,1NN
images - 2025-07-22T152913.578.jpeg,sitinurhaliza,urassayasperbund,0.5404755,False,SphereFace,1NN
b5e7b8613897ee1cfb01d0a120b9f2af.jpg,sitinurhaliza,sitinurhaliza,0.9705885,True,SphereFace,1NN
1900x1900-000000-80-0-0.jpg,sitinurhaliza,sitinurhaliza,0.910391,True,SphereFace,1NN
Siti_Nurhaliza_Performing_Memories_-_Dato'_Siti_Nurhaliza_&_Friends_(cropped_2).jpg,sitinurhaliza,sitinurhaliza,0.9508884,True,SphereFace,1NN
